GazeTime;Region;Target;PosX;PosY;PosZ;PlayerPosX;PlayerPosY;PlayerPosZ;LightIntensity;Velocity
0.05955505;0;None;-2.33638;2.289247;2.232309;0;1;-4;0;0;
0.05535889;0;None;-2.336987;2.354685;2.193911;0;1;-4;0;0;
0.05504608;0;None;-2.337363;2.393352;2.139122;0;1;-4;0;0;
0.05612946;0;None;-2.333233;2.423537;2.085344;0;1;-4;0;0;
0.05538177;0;None;-2.336147;2.420187;2.046582;0;1;-4;0;0;
0.05562592;0;None;-2.334082;2.386281;2.03757;0;1;-4;0;0;
0.05506897;0;None;-2.33158;2.334177;2.078939;0;1;-4;0;0;
0.05548096;0;None;-2.333461;2.256491;2.202179;0;1;-4;0;0;
0.05632019;0;None;-2.326573;2.120591;2.443808;0;1;-4;0;0;
0.05554199;0;None;-2.313466;2.04826;2.850372;0;1;-4;0;0;
0.05545807;0;None;-14.10596;12.29639;21.59077;0;1;-4;0;0;
0.05518341;0;None;-12.197;10.49107;24.16358;0;1;-4;0;0;
0.05567932;0;None;-9.768015;8.409345;26.45516;0;1;-4;0;0;
0.05573273;0;None;-6.811736;6.228285;28.26661;0;1;-4;0;0;
0.05561829;0;None;-4.364839;4.463596;29.23472;0;1;-4;0;0;
0.05517578;0;None;-2.712899;3.217113;29.66316;0;1;-4;0;0;
0.05575562;0;None;-1.538087;2.333412;29.85716;0;1;-4;0;0;
0.05587006;0;None;-0.8623416;1.764151;29.93221;0;1;-4;0;0;
0.05583191;0;None;-0.8600534;1.248796;29.95893;0;1;-4;0;0;
0.05570221;0;None;-1.133572;0.4560047;29.96777;0;1;-4;0;0;
0.05515289;0;None;-1.108535;-0.4667484;29.95996;0;1;-4;0;0;
0.05622101;0;None;-0.9998027;-1.25262;29.92967;0;1;-4;0;0;
0.05567932;0;None;-0.8793801;-1.813233;29.8939;0;1;-4;0;0;
0.05576324;0;None;-0.6579267;-2.130862;29.87224;0;1;-4;0;0;
0.0557251;0;Cylinder (10);-0.5059336;-2.379977;29.85055;0;1;-4;0;3.478345;
0.05530548;0;Cylinder (10);-0.4449418;-2.570887;29.83059;0;1;-4;0;3.478345;
0.05614471;0;Cylinder (10);-0.3333239;-2.776527;29.80795;0;1;-4;0;3.478345;
0.05557251;0;Cylinder (10);-0.1308267;-2.951622;29.78773;0;1;-4;0;3.478345;
0.05577087;0;Cylinder (10);0.2828542;-2.971303;29.78399;0;1;-4;0;3.478345;
0.05544281;0;Cylinder (10);0.8674321;-3.086291;29.75508;0;1;-4;0;3.478345;
0.05549622;0;None;1.631471;-3.200572;29.7004;0;1;-4;0;3.478345;
0.05615997;0;None;2.839043;-3.378089;29.5641;0;1;-4;0;3.478345;
0.05566406;0;None;4.57674;-3.556021;29.27006;0;1;-4;0;3.478345;
0.05579376;0;None;6.453706;-3.53654;28.8377;0;1;-4;0;3.478345;
0.05539703;0;None;7.612421;-3.367571;28.51577;0;1;-4;0;3.478345;
0.0557785;0;None;2.45932;-0.9925645;8.643827;0;1;-4;0;3.478345;
0.05583954;0;None;2.439593;-0.956498;8.479916;0;1;-4;0;3.478345;
0.05581665;0;Cylinder (9);2.44174;-0.9210453;8.399298;0;1;-4;0;3.10549;
0.0556488;0;Cylinder (9);2.440561;-0.9306197;8.304175;0;1;-4;0;3.10549;
0.05548096;0;Cylinder (9);2.454837;-0.9286475;8.0072;0;1;-4;0;3.10549;
0.05588531;0;Cylinder (9);2.486076;-0.8316813;7.253832;0;1;-4;0;3.10549;
0.05567169;0;None;2.516703;-0.6136338;5.933612;0;1;-4;0;3.10549;
0.05593872;0;Cylinder (6);2.462823;-0.3827736;4.542715;0;1;-4;0;2.841789;
0.05519867;0;None;2.396853;-0.1960905;3.569621;0;1;-4;0;2.841789;
0.05593872;0;Cylinder (19);2.339731;-0.05470927;2.994234;0;1;-4;0;4.498486;
0.05577087;0;Cylinder (19);2.305948;0.0151388;2.651739;0;1;-4;0;4.498486;
0.05594635;0;Cylinder (19);19.18433;0.1001186;20.84434;0;1;-4;0;4.498486;
0.0556488;0;Cylinder (19);18.91332;-0.7010354;21.14465;0;1;-4;0;4.498486;
0.05524445;0;None;17.59185;-2.596664;22.3905;0;1;-4;0;4.498486;
0.05615234;0;Cylinder (6);15.56272;-5.088708;23.71109;0;1;-4;0;2.841789;
0.05564117;0;Cylinder (9);13.51724;-7.180745;24.57981;0;1;-4;0;3.10549;
0.0557251;0;None;12.33064;-8.617265;24.76559;0;1;-4;0;3.10549;
0.05567169;0;None;12.28974;-9.523037;24.35162;0;1;-4;0;3.10549;
0.05528259;0;None;12.83553;-10.00098;23.72894;0;1;-4;0;3.10549;
0.05612183;0;None;13.14377;-10.12844;23.43748;0;1;-4;0;3.10549;
0.05558777;0;None;12.33379;-9.634377;24.26433;0;1;-4;0;3.10549;
0.05578613;0;None;10.21713;-8.376036;26.05454;0;1;-4;0;3.10549;
0.05541992;0;None;6.796782;-7.443746;27.75664;0;1;-4;0;3.10549;
0.0554657;0;None;3.320066;-6.644582;28.77882;0;1;-4;0;3.10549;
0.05625153;0;None;0.6438551;-5.937983;29.19945;0;1;-4;0;3.10549;
0.05562592;0;None;-1.466239;-5.392786;29.29874;0;1;-4;0;3.10549;
0.05578613;0;None;-2.771613;-5.054094;29.26093;0;1;-4;0;3.10549;
