GazeTime;Region;Target;PosX;PosY;PosZ;PlayerPosX;PlayerPosY;PlayerPosZ;LightIntensity;Velocity
0.05945587;0;None;-2.72705;-0.4758695;8.852669;0;1;-4;0;0;
0.05460358;0;None;-2.748935;-0.2734798;8.746489;0;1;-4;0;0;
0.05544281;0;None;-2.735112;-0.1231437;8.875299;0;1;-4;0;0;
0.05535889;0;None;-2.719254;-0.07407909;8.904434;0;1;-4;0;0;
0.05571747;0;None;-2.686215;-0.06955021;8.912436;0;1;-4;0;0;
0.05516815;0;None;-2.509166;-0.1257958;8.926981;0;1;-4;0;0;
0.05614471;0;Cylinder (4);-2.315794;-0.1236153;8.940244;0;1;-4;0;4.87747;
0.05567169;0;None;-2.130818;-0.09174512;8.946955;0;1;-4;0;4.87747;
0.05555725;0;None;-2.125362;-0.06767315;8.94453;0;1;-4;0;4.87747;
0.05542755;0;None;-2.159412;-0.06161255;8.945558;0;1;-4;0;4.87747;
0.05567932;0;None;-2.15712;-0.09359581;8.939588;0;1;-4;0;4.87747;
0.05603027;0;None;-2.325951;-0.1823405;8.909187;0;1;-4;0;4.87747;
0.05580902;0;None;-2.680654;-0.2348159;8.856741;0;1;-4;0;4.87747;
0.05561066;0;None;-9.957694;-0.8353326;27.95589;0;1;-4;0;4.87747;
0.05550385;0;Cylinder (4);-10.27025;-0.6169805;27.82511;0;1;-4;0;4.87747;
0.05564117;0;Cylinder (4);-9.717022;-0.7277943;28.06253;0;1;-4;0;4.87747;
0.0560379;0;None;-8.991958;-1.300848;28.3293;0;1;-4;0;4.87747;
0.05562592;0;None;-8.815681;-2.066467;28.34156;0;1;-4;0;4.87747;
0.05570984;0;None;-8.836095;-2.733212;28.26543;0;1;-4;0;4.87747;
0.05541229;0;None;-8.401552;-2.751564;28.42277;0;1;-4;0;4.87747;
0.05605316;0;None;-7.681301;-2.307086;28.71439;0;1;-4;0;4.87747;
0.05570221;0;Cylinder (21);-6.942753;-2.700298;28.89751;0;1;-4;0;2.710111;
0.05577087;0;Cylinder (22);-6.326382;-2.729079;29.06258;0;1;-4;0;4.197517;
0.05544281;0;None;-5.899111;-2.890119;29.15038;0;1;-4;0;4.197517;
0.0555954;0;None;-5.497141;-2.995634;29.23047;0;1;-4;0;4.197517;
0.05606079;0;None;-5.138299;-3.013813;29.30526;0;1;-4;0;4.197517;
0.05599213;0;None;-4.745489;-2.921911;29.39448;0;1;-4;0;4.197517;
0.05540466;0;None;-4.331276;-2.567959;29.50937;0;1;-4;0;4.197517;
0.05524445;0;None;-3.921752;-2.189586;29.613;0;1;-4;0;4.197517;
0.05580902;0;None;-3.518775;-1.888659;29.69676;0;1;-4;0;4.197517;
0.05600739;0;None;-3.222161;-2.214655;29.70865;0;1;-4;0;4.197517;
0.0556488;0;None;-3.261731;-3.177949;29.59785;0;1;-4;0;4.197517;
0.05581665;0;None;-3.310662;-4.023328;29.46658;0;1;-4;0;4.197517;
0.05537415;0;None;-3.394278;-4.616251;29.34968;0;1;-4;0;4.197517;
0.05599213;0;None;-3.52073;-5.030879;29.24926;0;1;-4;0;4.197517;
