GazeTime;Region;Target;PosX;PosY;PosZ;PlayerPosX;PlayerPosY;PlayerPosZ;LightIntensity;Velocity
0.1037903;0;None;-2.022546;0.2827184;6.968616;0;2;0;0;0;
0.1114502;0;None;-2.015495;0.2583459;6.975599;0;2;0;0;0;
0.111145;0;None;-1.887851;0.2217717;7.012519;0;2;0;0;0;
0.1115417;0;None;-1.469652;0.2350353;7.089837;0;2;0;0;0;
0.1113892;0;None;-0.9660715;0.239808;7.15497;0;2;0;0;0;
0.1112671;0;None;-0.6307878;0.3043975;7.167192;0;2;0;0;0;
0.1113586;0;None;-0.5457063;0.3576861;7.160033;0;2;0;0;0;
0.1115112;0;None;-0.5312061;0.3707887;7.158018;0;2;0;0;0;
0.1114502;0;IceCream;-0.4823023;0.3904946;7.155805;0;2;0;0;0;
0.111084;0;IceCream;-0.3757344;0.4236044;7.151856;0;2;0;0;0;
0.1116333;0;HamEgg;-0.2568034;0.3956708;7.160437;0;2;0;0;0;
0.1113892;0;HamEgg;-0.1808097;0.361875;7.168248;0;2;0;0;0;
0.1114502;0;HamEgg;-0.1450067;0.2988452;7.18169;0;2;0;0;0;
0.1112061;0;HamEgg;-0.08594747;0.2340132;7.194228;0;2;0;0;0;
0.1116333;0;HamEgg;-0.04627556;0.1862815;7.202799;0;2;0;0;0;
0.1112976;0;HamEgg;-0.05874438;0.1703541;7.205807;0;2;0;0;0;
0.1115112;0;HamEgg;-0.05634204;0.1567496;7.2083;0;2;0;0;0;
0.1112671;0;HamEgg;-0.04872615;0.1214486;7.214984;0;2;0;0;0;
0.1112976;0;HamEgg;-0.04702238;0.09846315;7.219218;0;2;0;0;0;
0.1115112;0;HamEgg;-0.06296978;0.09579748;7.220048;0;2;0;0;0;
0.1111755;0;HamEgg;-0.08608946;0.08382276;7.222474;0;2;0;0;0;
0.1115723;0;HamEgg;-0.1072448;0.06296262;7.226392;0;2;0;0;0;
0.1113281;0;HamEgg;-0.123435;0.05078197;7.22858;0;2;0;0;0;
0.1113586;0;HamEgg;-0.1423238;0.04973471;7.228708;0;2;0;0;0;
0.1115417;0;HamEgg;-0.1468855;0.04821807;7.228684;0;2;0;0;0;
0.1112061;0;HamEgg;-0.1553495;0.04701674;7.228566;0;2;0;0;0;
0.1115723;0;HamEgg;-0.1696663;0.04079551;7.229569;0;2;0;0;0;
0.1110535;0;HamEgg;-0.1688046;0.03825158;7.229986;0;2;0;0;0;
0.1116638;0;None;-0.1767245;0.03289267;7.231055;0;2;0;0;0;
0.1114197;0;None;-0.1336807;0.03050402;7.231572;0;2;0;0;0;
0.1114502;0;None;-0.04494788;0.02577439;7.231758;0;2;0;0;0;
0.1113892;0;None;0.2728767;0.08252069;7.210405;0;2;0;0;0;
0.1112671;0;Sphere;0.5617713;0.3922531;7.12647;0;2;0;0;0;
0.1114807;0;Sphere;0.6373861;0.6295958;7.063732;0;2;0;0;0;
0.1111755;0;Sphere;0.5929549;0.6998457;7.052283;0;2;0;0;0;
0.1112976;0;Sphere;0.5550856;0.708141;7.055619;0;2;0;0;0;
0.1116333;0;Sphere;0.5638865;0.7075857;7.05594;0;2;0;0;0;
0.1113586;0;Sphere;0.5630432;0.70772;7.055978;0;2;0;0;0;
0.1119995;0;Sphere;0.5449913;0.6997529;7.058925;0;2;0;0;0;
0.1106262;0;Sphere;0.4941728;0.6651856;7.071128;0;2;0;0;0;
0.1114502;0;Sphere;0.4993055;0.6166677;7.082086;0;2;0;0;0;
0.1113892;0;Sphere;0.5300287;0.4859228;7.111189;0;2;0;0;0;
0.1115112;0;Sphere;0.5299697;0.3060323;7.15168;0;2;0;0;0;
0.1114197;0;Sphere;0.5758428;0.2420296;7.160406;0;2;0;0;0;
0.1113586;0;Sphere;0.5920343;0.2323374;7.160814;0;2;0;0;0;
0.1113586;0;Sphere;0.6259018;0.1892605;7.166369;0;2;0;0;0;
0.1112061;0;None;0.6444173;0.1276375;7.176106;0;2;0;0;0;
0.1115417;0;None;0.6362471;0.1468028;7.172681;0;2;0;0;0;
0.1112366;0;Sphere;0.660696;0.2218567;7.155186;0;2;0;0;0;
0.1115723;0;Sphere;0.6868005;0.3491721;7.125222;0;2;0;0;0;
0.1114197;0;Sphere;0.6692023;0.3756149;7.121364;0;2;0;0;0;
0.1113892;0;Sphere;0.6735775;0.3778282;7.120373;0;2;0;0;0;
0.1112976;0;Sphere;0.6601901;0.3922062;7.118566;0;2;0;0;0;
0.1112976;0;Sphere;0.6295973;0.4064867;7.118623;0;2;0;0;0;
0.1115723;0;Sphere;0.5932549;0.4254778;7.117954;0;2;0;0;0;
0.1111755;0;None;0.5661407;0.4258965;7.120726;0;2;0;0;0;
0.1113892;0;None;0.5068158;0.3569642;7.142056;0;2;0;0;0;
0.1117859;0;None;0.2102525;0.2830631;7.178245;0;2;0;0;0;
0.111145;0;None;-0.2888241;0.1388009;7.216875;0;2;0;0;0;
0.1112366;0;None;-0.7437509;-0.02670348;7.228671;0;2;0;0;0;
0.1113892;0;None;-0.9538085;-0.0826183;7.22048;0;2;0;0;0;
0.1116028;0;None;-1.134267;-0.141623;7.210382;0;2;0;0;0;
0.111145;0;HamEgg;-1.360256;-0.1548515;7.182004;0;2;0;0;0;
0.1115112;0;HamEgg;-1.502135;-0.1437432;7.157821;0;2;0;0;0;
0.1115417;0;HamEgg;-1.578136;-0.1474813;7.145525;0;2;0;0;0;
0.1113281;0;HamEgg;-1.662415;-0.1533827;7.131484;0;2;0;0;0;
0.1113892;0;HamEgg;-1.701254;-0.1711927;7.127345;0;2;0;0;0;
0.1113586;0;HamEgg;-1.684839;-0.1983549;7.134855;0;2;0;0;0;
0.1114197;0;HamEgg;-1.598094;-0.2130681;7.153036;0;2;0;0;0;
0.1112366;0;HamEgg;-0.3630737;-0.04106075;7.247725;0;2;0;0;0;
0.1115723;0;None;0.8398482;0.1424946;7.150889;0;2;0;0;0;
0.1113586;0;Sphere;1.504656;0.1184382;7.042493;0;2;0;0;0;
0.1113586;0;Sphere;1.710635;0.0874877;7.002061;0;2;0;0;0;
0.1114197;0;Sphere;1.646012;0.0814116;7.018961;0;2;0;0;0;
0.1112366;0;Sphere;1.748469;0.1052937;6.989793;0;2;0;0;0;
0.1115112;0;Sphere;1.789081;0.07639334;6.984929;0;2;0;0;0;
0.1113281;0;Sphere;1.755557;0.04380807;6.999087;0;2;0;0;0;
0.1114502;0;Sphere;1.708027;0.03766149;7.011654;0;2;0;0;0;
