GazeTime;Region;Target;PosX;PosY;PosZ;PlayerPosX;PlayerPosY;PlayerPosZ;LightIntensity;Velocity
0.1035156;0;None;-1.942537;-1.327804;7.172937;0;2;0;0;0;
0.1114502;0;None;-1.946184;-1.325786;7.172058;0;2;0;0;0;
0.1112366;0;None;-1.830362;-1.34446;7.196956;0;2;0;0;0;
0.1116333;0;Sphere;-1.562137;-1.334707;7.247209;0;2;0;0;0;
0.1111755;0;Sphere;-1.067985;-1.239921;7.314516;0;2;0;0;0;
0.1116333;0;Sphere;-0.3347501;-1.150532;7.358513;0;2;0;0;0;
0.1112671;0;None;-0.1272462;-1.150862;7.359688;0;2;0;0;0;
0.1113586;0;None;-0.2585664;-1.215281;7.361542;0;2;0;0;0;
0.1116333;0;IceCream;-0.3011143;-1.355524;7.363873;0;2;0;0;0;
0.1109924;0;IceCream;-0.2708791;-1.426478;7.363861;0;2;0;0;0;
0.1116333;0;IceCream;-0.2731844;-1.475453;7.363239;0;2;0;0;0;
0.1113892;0;IceCream;-0.3243523;-1.476735;7.362162;0;2;0;0;0;
0.1113586;0;IceCream;-0.3403048;-1.487124;7.361647;0;2;0;0;0;
0.1114197;0;IceCream;-0.5190798;-1.453534;7.356082;0;2;0;0;0;
0.1114502;0;Sphere;-1.080866;-1.185334;7.309784;0;2;0;0;0;
0.1114197;0;Sphere;-1.607355;-0.7329848;7.208754;0;2;0;0;0;
0.1110229;0;None;-1.760837;-0.6527989;7.175214;0;2;0;0;0;
0.1116943;0;Cake;-1.86835;-0.7196274;7.161006;0;2;0;0;0;
0.111084;0;Cake;-2.043997;-0.726073;7.123408;0;2;0;0;0;
0.1116028;0;Cake;-2.290122;-0.7320364;7.063123;0;2;0;0;0;
0.1114502;0;Cake;-2.458396;-0.7411388;7.016486;0;2;0;0;0;
0.1113892;0;Cake;-2.478763;-0.6670917;7.002303;0;2;0;0;0;
0.1114197;0;Cake;-2.213338;-0.4419746;7.049385;0;2;0;0;0;
0.111145;0;Donuts;-1.600891;-0.3120114;7.16598;0;2;0;0;0;
0.1116638;0;None;-1.370102;-0.2677745;7.197656;0;2;0;0;0;
0.1112061;0;None;-1.275048;-0.542786;7.247524;0;2;0;0;0;
0.1116028;0;None;-0.9873608;-1.041347;7.321033;0;2;0;0;0;
0.1113281;0;None;-0.7944621;-1.199044;7.342134;0;2;0;0;0;
0.1113281;0;None;-0.8425308;-1.297374;7.338965;0;2;0;0;0;
