GazeTime;Region;Target;PosX;PosY;PosZ;PlayerPosX;PlayerPosY;PlayerPosZ;LightIntensity;Velocity
0;0;None;0.07827663;-6.252892;6.679533;0;2;0;0;0;
0.5352783;0;None;-0.687482;-4.754948;7.435431;0;2;0;0;0;
0.01427269;0;None;-0.7059047;-4.618572;7.487846;0;2;0;0;0;
0.02739716;0;None;-0.708338;-4.361403;7.581502;0;2;0;0;0;
0.02799797;0;None;-0.6805302;-4.135975;7.657976;0;2;0;0;0;
0.02787209;0;None;-0.6508945;-3.956266;7.714665;0;2;0;0;0;
0.04165268;0;None;-0.5957435;-3.749577;7.776022;0;2;0;0;0;
0.04171944;0;None;-0.5214687;-3.567219;7.825978;0;2;0;0;0;
0.0418148;0;None;-0.4132968;-3.395944;7.869379;0;2;0;0;0;
0.04175949;0;None;-0.306211;-3.233783;7.905864;0;2;0;0;0;
0.04183578;0;None;-0.2038388;-3.072165;7.937213;0;2;0;0;0;
0.04186249;0;None;-0.1319814;-2.849013;7.972934;0;2;0;0;0;
0.04174042;0;None;-0.06143248;-2.664354;7.997442;0;2;0;0;0;
0.05566406;0;None;0.01067333;-2.515256;8.01443;0;2;0;0;0;
0.1671562;0;None;-0.1043852;-2.713755;7.999734;0;2;0;0;0;
0.04183388;0;None;-0.1739963;-2.878781;7.979634;0;2;0;0;0;
0.1531506;0;None;-0.3349371;-2.735029;7.996476;0;2;0;0;0;
0.04170609;0;None;-0.3908625;-2.508304;8.019019;0;2;0;0;0;
0.04169846;0;None;-0.4213833;-2.341335;8.031693;0;2;0;0;0;
0.05572319;0;None;-0.3914973;-2.157621;8.043548;0;2;0;0;0;
0.08369255;0;None;-0.3041239;-1.985367;8.049417;0;2;0;0;0;
0.1252251;0;Sphere;-0.1433785;-1.88172;8.04435;0;2;0;0;0;
0.06968498;0;IceCream;-0.02099872;-2.015528;8.03541;0;2;0;0;0;
0.5985775;0;IceCream;0.1236817;-2.144455;8.011994;0;2;0;0;0;
0.3481407;0;IceCream;0.04984185;-1.925419;8.020316;0;2;0;0;0;
0.04173851;0;Sphere;-0.04891753;-1.746082;8.026031;0;2;0;0;0;
0.04188538;0;Sphere;-0.1376438;-1.598883;8.026972;0;2;0;0;0;
0.2088871;0;None;-0.3083661;-1.617664;8.031944;0;2;0;0;0;
0.1115723;0;None;-0.3056726;-1.445633;8.032206;0;2;0;0;0;
0.3896046;0;None;-0.3599325;-1.617489;8.050137;0;2;0;0;0;
0.4456539;0;None;-0.2266751;-1.734653;8.05319;0;2;0;0;0;
0.09745407;0;None;-0.03886839;-1.68158;8.051603;0;2;0;0;0;
0.09736443;0;None;0.1444252;-1.686534;8.045966;0;2;0;0;0;
0.0696125;0;None;0.3663579;-1.703959;8.033319;0;2;0;0;0;
0.02797699;0;None;0.5918053;-1.735275;8.014916;0;2;0;0;0;
0.02773094;0;None;0.9023111;-1.777045;7.979114;0;2;0;0;0;
0.02779007;0;None;1.207055;-1.813072;7.931873;0;2;0;0;0;
0.02776527;0;None;1.455527;-1.836638;7.88441;0;2;0;0;0;
0.02786446;0;None;1.620554;-1.845965;7.848324;0;2;0;0;0;
0.1394768;0;None;1.447958;-1.793731;7.882111;0;2;0;0;0;
