GazeTime;Region;Target;PosX;PosY;PosZ;PlayerPosX;PlayerPosY;PlayerPosZ;LightIntensity;Velocity
0.1034088;0;None;-2.13358;0.6106004;6.8977;0;2;0;0;0;
0.111763;0;None;-2.063986;0.5744916;6.924606;0;2;0;0;0;
0.1114349;0;None;-1.572143;0.4318987;7.064865;0;2;0;0;0;
0.1113586;0;None;-1.086173;0.3995371;7.142878;0;2;0;0;0;
0.1112137;0;None;-1.020243;0.7421914;7.061787;0;2;0;0;0;
0.1112747;0;None;-1.223659;1.081424;6.934605;0;2;0;0;0;
0.1116714;0;Waffle;-1.355439;1.240378;6.862525;0;2;0;0;0;
0.1111755;0;Waffle;-1.384049;1.24171;6.858703;0;2;0;0;0;
0.1117325;0;Waffle;-1.346717;1.25961;6.858802;0;2;0;0;0;
0.1112137;0;Waffle;-1.393215;1.877442;6.603255;0;2;0;0;0;
0.1114502;0;None;-1.52923;2.591178;6.213871;0;2;0;0;0;
0.1113739;0;None;-1.374401;2.715182;6.171957;0;2;0;0;0;
0.1112518;0;Hambuger;-1.08509;2.63778;6.262946;0;2;0;0;0;
0.111557;0;Hambuger;-0.7219429;2.574737;6.337342;0;2;0;0;0;
0.1112366;0;Hambuger;-0.5279438;2.489035;6.397887;0;2;0;0;0;
0.1116028;0;Hambuger;-0.1390374;1.688868;6.792346;0;2;0;0;0;
0.1112289;0;None;0.3217421;1.11822;6.986479;0;2;0;0;0;
0.1115494;0;None;0.6982453;0.921629;7.013721;0;2;0;0;0;
0.11129;0;HamEgg;0.9445658;0.8998735;6.987204;0;2;0;0;0;
0.1113739;0;HamEgg;0.9719178;0.9220903;6.974792;0;2;0;0;0;
0.1116257;0;HamEgg;0.9501659;1.005205;6.950616;0;2;0;0;0;
0.1109085;0;HamEgg;0.7904021;1.05503;6.955878;0;2;0;0;0;
0.1116714;0;HamEgg;0.2887684;0.8729564;7.058408;0;2;0;0;0;
0.1113586;0;Sphere;-0.09767891;0.6466736;7.134926;0;2;0;0;0;
0.1117935;0;Sphere;-0.2602086;0.5563417;7.157811;0;2;0;0;0;
0.1110382;0;Sphere;-0.3190898;0.5240686;7.164667;0;2;0;0;0;
0.1111908;0;Sphere;-0.313846;0.4900342;7.17273;0;2;0;0;0;
0.1115265;0;Sphere;-0.2884229;0.4356621;7.185727;0;2;0;0;0;
0.1112061;0;None;-0.2724732;0.3638129;7.201943;0;2;0;0;0;
