GazeTime;Region;Target;PosX;PosY;PosZ;PlayerPosX;PlayerPosY;PlayerPosZ;LightIntensity;Velocity
0;0;None;-0.3485671;-2.396698;7.988411;0;2;0;0;0;
0.04712105;0;None;-0.4156362;-2.604736;7.965391;0;2;0;0;0;
0.04193687;0;None;-0.4633044;-2.78319;7.941278;0;2;0;0;0;
0.19557;0;None;-0.3437799;-2.92863;7.924459;0;2;0;0;0;
0.06957054;0;None;-0.163796;-2.937006;7.927986;0;2;0;0;0;
0.08379745;0;None;-0.0109243;-2.807405;7.947007;0;2;0;0;0;
0.04197502;0;None;0.1655943;-2.60691;7.969609;0;2;0;0;0;
0.02782631;0;None;0.357694;-2.470598;7.977541;0;2;0;0;0;
0.0277729;0;None;0.5673777;-2.303021;7.979949;0;2;0;0;0;
0.02794838;0;None;0.7812145;-2.183031;7.970814;0;2;0;0;0;
0.02787781;0;None;0.9666569;-2.070581;7.957404;0;2;0;0;0;
0.0276413;0;None;1.138303;-1.957356;7.940176;0;2;0;0;0;
0.02805519;0;None;1.299343;-1.860706;7.919203;0;2;0;0;0;
0.02752495;0;None;1.420045;-1.742645;7.90105;0;2;0;0;0;
0.02788544;0;None;1.525647;-1.575342;7.881609;0;2;0;0;0;
0.02783775;0;None;1.601778;-1.380044;7.862365;0;2;0;0;0;
0.02765656;0;None;1.625534;-1.14351;7.84601;0;2;0;0;0;
0.02798843;0;None;1.626429;-0.9255072;7.829609;0;2;0;0;0;
0.02763176;0;None;1.619703;-0.7533798;7.814699;0;2;0;0;0;
0.05583;0;None;1.605197;-0.5602556;7.796797;0;2;0;0;0;
0.3204384;0;None;1.484699;-0.4025094;7.805844;0;2;0;0;0;
0.05553627;0;None;1.343351;-0.2700913;7.809486;0;2;0;0;0;
0.05585098;0;None;1.174603;-0.1559724;7.815828;0;2;0;0;0;
0.05558014;0;None;0.970512;-0.09593889;7.831881;0;2;0;0;0;
0.05575752;0;Sphere;0.7725949;-0.09879261;7.854098;0;2;0;0;0;
