GazeTime;Region;Target;PosX;PosY;PosZ;PlayerPosX;PlayerPosY;PlayerPosZ;LightIntensity;Velocity
0.1030579;0;None;0.58985;-0.2867728;7.285003;0;2;0;0;0;
0.1118317;0;None;0.4599653;-0.3076905;7.298801;0;2;0;0;0;
0.1110229;0;None;0.2218186;-0.5673277;7.34633;0;2;0;0;0;
0.1115112;0;None;-0.1797135;-0.7469422;7.372336;0;2;0;0;0;
0.1112061;0;None;-0.4450203;-0.7246768;7.365025;0;2;0;0;0;
0.1116333;0;None;-0.3757393;-0.5167754;7.345313;0;2;0;0;0;
0.1113586;0;IceCream;-0.3198004;-0.3417088;7.324054;0;2;0;0;0;
0.111496;0;IceCream;-0.3729042;-0.2233884;7.30509;0;2;0;0;0;
0.1114044;0;IceCream;-0.4759224;-0.273944;7.308756;0;2;0;0;0;
0.1112823;0;IceCream;-0.5567966;-0.416252;7.323797;0;2;0;0;0;
0.1114502;0;None;-0.7932843;-0.7694178;7.345984;0;2;0;0;0;
0.1112213;0;HamEgg;-1.016213;-0.9992362;7.340823;0;2;0;0;0;
0.1116028;0;HamEgg;-1.02097;-1.018208;7.340548;0;2;0;0;0;
0.109314;0;HamEgg;-0.9682345;-1.004992;7.344586;0;2;0;0;0;
0.1112823;0;HamEgg;-0.951311;-1.009523;7.345957;0;2;0;0;0;
0.1116028;0;HamEgg;-0.9301973;-1.295872;7.357948;0;2;0;0;0;
0.1112366;0;Waffle;-0.9167136;-1.815431;7.351995;0;2;0;0;0;
0.111618;0;Waffle;-0.8545057;-2.084021;7.339835;0;2;0;0;0;
0.1113281;0;Waffle;-0.7864721;-2.083737;7.344139;0;2;0;0;0;
0.1118011;0;Waffle;-0.6975412;-2.09503;7.348924;0;2;0;0;0;
0.1112823;0;Sphere;0.4802215;-1.735532;7.359695;0;2;0;0;0;
0.111496;0;Hambuger;1.539152;-1.279711;7.208922;0;2;0;0;0;
0.1001587;0;Hambuger;1.67715;-1.124579;7.173822;0;2;0;0;0;
0.1088867;0;Hambuger;1.523811;-1.19963;7.210755;0;2;0;0;0;
0.1117096;0;Hambuger;1.44013;-1.242325;7.228646;0;2;0;0;0;
0.1114197;0;None;1.004441;-1.415763;7.30566;0;2;0;0;0;
0.1112518;0;Sphere;0.3954734;-1.520586;7.36939;0;2;0;0;0;
0.1117249;0;Sphere;0.2052944;-1.524758;7.379598;0;2;0;0;0;
0.1111145;0;None;0.2173379;-1.522138;7.378409;0;2;0;0;0;
0.1115417;0;None;0.2265436;-1.505816;7.377326;0;2;0;0;0;
0.1113129;0;None;0.241835;-1.163201;7.371855;0;2;0;0;0;
0.1112823;0;Donuts;0.2091231;-0.7793999;7.352498;0;2;0;0;0;
0.1112671;0;Donuts;0.4466425;-0.4811917;7.309757;0;2;0;0;0;
0.1112671;0;Donuts;0.5326045;-0.4544191;7.301252;0;2;0;0;0;
0.1117096;0;Donuts;0.4192159;-0.3205024;7.293279;0;2;0;0;0;
0.1110992;0;IceCream;0.09640232;0.1105998;7.239667;0;2;0;0;0;
0.1123962;0;Waffle;-0.1311235;0.2829914;7.210851;0;2;0;0;0;
0.111496;0;Waffle;-0.2200841;0.1896608;7.231115;0;2;0;0;0;
0.1107941;0;Waffle;-0.620857;0.1285505;7.230496;0;2;0;0;0;
0.1117706;0;HamEgg;-0.9718794;0.1844797;7.192092;0;2;0;0;0;
0.1112823;0;HamEgg;-1.030537;0.3547807;7.149943;0;2;0;0;0;
0.1116486;0;HamEgg;-1.076971;0.5918103;7.087759;0;2;0;0;0;
0.1111298;0;HamEgg;-1.322346;0.8141207;6.994801;0;2;0;0;0;
0.1115875;0;HamEgg;-1.788146;1.134726;6.809513;0;2;0;0;0;
0.1114044;0;None;-2.14915;1.471887;6.597843;0;2;0;0;0;
0.1114197;0;Sphere;-2.266654;1.590924;6.516316;0;2;0;0;0;
0.1113129;0;Sphere;-2.268445;1.620714;6.502945;0;2;0;0;0;
0.1113586;0;Sphere;-2.283916;1.698877;6.465226;0;2;0;0;0;
0.1114655;0;Sphere;-2.263767;1.76593;6.442018;0;2;0;0;0;
0.1112213;0;Sphere;-2.265982;1.783997;6.433656;0;2;0;0;0;
0.1116943;0;Sphere;-2.262987;1.771983;6.440377;0;2;0;0;0;
0.1113586;0;Sphere;-2.234852;1.773956;6.447959;0;2;0;0;0;
0.1113892;0;Sphere;-2.205369;1.772189;6.457141;0;2;0;0;0;
0.1113129;0;Sphere;-2.185105;1.757452;6.469146;0;2;0;0;0;
0.1111908;0;Sphere;-2.158817;1.735645;6.485643;0;2;0;0;0;
0.1116333;0;None;-2.135762;1.698529;6.507638;0;2;0;0;0;
0.1111145;0;None;-1.946009;1.505491;6.636464;0;2;0;0;0;
0.1117096;0;None;-1.462555;0.9965774;6.917769;0;2;0;0;0;
0.1112061;0;Waffle;-0.9552466;0.5118572;7.121587;0;2;0;0;0;
0.1115417;0;Waffle;-0.6681972;0.3574279;7.179229;0;2;0;0;0;
0.1112213;0;None;-0.6030504;0.3348316;7.1868;0;2;0;0;0;
0.1112823;0;None;-0.5069118;0.07567078;7.244198;0;2;0;0;0;
0.1116333;0;IceCream;-0.2839075;-0.4332486;7.32929;0;2;0;0;0;
0.1112213;0;IceCream;-0.06592967;-0.618759;7.348826;0;2;0;0;0;
0.1109772;0;IceCream;-0.02580561;-0.7388294;7.358786;0;2;0;0;0;
0.1110687;0;Cake;-0.1303059;-1.181718;7.385695;0;2;0;0;0;
0.1113739;0;Cake;-0.2333686;-1.376935;7.387764;0;2;0;0;0;
0.1114807;0;Cake;-0.3116697;-1.445486;7.386036;0;2;0;0;0;
0.1113892;0;Cake;-0.6797203;-1.758599;7.364565;0;2;0;0;0;
0.1115417;0;Sphere;-1.370076;-2.03764;7.274482;0;2;0;0;0;
0.1112518;0;Sphere;-1.595825;-2.15612;7.226839;0;2;0;0;0;
0.1117249;0;Sphere;-1.554683;-2.211544;7.227839;0;2;0;0;0;
0.1108093;0;Sphere;-1.524458;-2.275115;7.22554;0;2;0;0;0;
0.1116028;0;Sphere;-1.519004;-2.288323;7.224555;0;2;0;0;0;
0.1113892;0;Sphere;-1.487202;-2.198911;7.238277;0;2;0;0;0;
0.1113739;0;Sphere;-1.449758;-2.147822;7.249131;0;2;0;0;0;
0.1112823;0;Sphere;-1.480695;-2.157634;7.243237;0;2;0;0;0;
0.1111755;0;Sphere;-1.482545;-2.143309;7.244008;0;2;0;0;0;
0.1118011;0;Sphere;-1.478607;-2.148241;7.244236;0;2;0;0;0;
