GazeTime;Region;Target;PosX;PosY;PosZ;PlayerPosX;PlayerPosY;PlayerPosZ;LightIntensity;Velocity
0;0;None;-0.3463407;-2.979196;8.497852;0;2;0;0;0;
0.4099045;0;None;-0.1950044;-3.009741;8.493709;0;2;0;0;0;
0.09730339;0;None;-0.0398308;-2.959616;8.501534;0;2;0;0;0;
0.08371544;0;None;0.1181046;-2.838951;8.516615;0;2;0;0;0;
0.04167938;0;None;0.2415898;-2.67115;8.534532;0;2;0;0;0;
0.02820587;0;Milk;0.3307229;-2.535464;8.54581;0;2;0;0;0;
0.02739906;0;Milk;0.4055614;-2.388876;8.555671;0;2;0;0;0;
0.02809715;0;Milk;0.4721158;-2.240857;8.562981;0;2;0;0;0;
0.02755737;0;Milk;0.5409954;-2.087238;8.567485;0;2;0;0;0;
0.02805328;0;Milk;0.607037;-1.931685;8.568978;0;2;0;0;0;
0.02775002;0;None;0.6525066;-1.782434;8.568887;0;2;0;0;0;
0.04185295;0;None;0.7101904;-1.570005;8.564592;0;2;0;0;0;
0.02773857;0;None;0.7667214;-1.427177;8.556906;0;2;0;0;0;
0.02798271;0;None;0.824347;-1.284545;8.546296;0;2;0;0;0;
0.04182053;0;None;0.8359653;-1.096662;8.535224;0;2;0;0;0;
0.04162216;0;None;0.8670466;-0.9419028;8.521018;0;2;0;0;0;
0.05574417;0;None;0.8832942;-0.7924263;8.506952;0;2;0;0;0;
0.06954002;0;None;0.8737354;-0.6120479;8.48951;0;2;0;0;0;
0.05589676;0;None;0.8751697;-0.4571132;8.470377;0;2;0;0;0;
0.05550766;0;None;0.8433646;-0.2984816;8.451686;0;2;0;0;0;
0.05584335;0;None;0.793928;-0.1319636;8.430779;0;2;0;0;0;
0.06955528;0;IceCream;0.7338994;0.02917409;8.410177;0;2;0;0;0;
0.05575562;0;IceCream;0.697558;0.1715456;8.386864;0;2;0;0;0;
0.05574417;0;Sphere;0.6640016;0.3184459;8.358913;0;2;0;0;0;
0.08355141;0;Sphere;0.6174755;0.4675078;8.330642;0;2;0;0;0;
0.7239208;0;Sphere;0.5256463;0.3593318;8.373825;0;2;0;0;0;
0.8075752;0;Sphere;0.4963316;0.212647;8.406558;0;2;0;0;0;
0.1948776;0;None;0.4402635;0.07407308;8.440081;0;2;0;0;0;
0.08357811;0;None;0.3814051;-0.0682871;8.471263;0;2;0;0;0;
0.04192162;0;None;0.3152832;-0.198472;8.497663;0;2;0;0;0;
0.04185295;0;None;0.1958998;-0.3954712;8.533449;0;2;0;0;0;
0.02775192;0;None;0.08198982;-0.5442005;8.556309;0;2;0;0;0;
0.02772331;0;None;-0.02763154;-0.6909118;8.574414;0;2;0;0;0;
0.0280304;0;None;-0.1242748;-0.8306024;8.587705;0;2;0;0;0;
0.04169464;0;None;-0.1905046;-1.001269;8.59979;0;2;0;0;0;
0.04179001;0;None;-0.2676844;-1.180637;8.608156;0;2;0;0;0;
0.041605;0;None;-0.318377;-1.34922;8.612647;0;2;0;0;0;
0.04189873;0;None;-0.3671943;-1.511419;8.613503;0;2;0;0;0;
0.05566025;0;None;-0.3844406;-1.697203;8.611956;0;2;0;0;0;
0.08372879;0;None;-0.3685253;-1.851986;8.607784;0;2;0;0;0;
0.08330345;0;None;-0.224774;-1.93883;8.608721;0;2;0;0;0;
0.05560875;0;None;-0.001754841;-1.98472;8.609672;0;2;0;0;0;
0.02788734;0;Hambuger;0.1654483;-2.006999;8.606822;0;2;0;0;0;
0.02799416;0;Hambuger;0.3518175;-2.055856;8.598853;0;2;0;0;0;
0.02761269;0;Hambuger;0.5278877;-2.111095;8.58678;0;2;0;0;0;
0.02804375;0;None;0.6703054;-2.165401;8.573584;0;2;0;0;0;
0.04173279;0;None;0.8327481;-2.232035;8.554667;0;2;0;0;0;
0.04187584;0;None;0.9825306;-2.296014;8.533887;0;2;0;0;0;
0.04156494;0;None;1.146069;-2.362714;8.507652;0;2;0;0;0;
0.04177666;0;None;1.29076;-2.478002;8.476269;0;2;0;0;0;
0.04187965;0;None;1.39594;-2.600163;8.446562;0;2;0;0;0;
0.05577469;0;None;1.477496;-2.723733;8.417713;0;2;0;0;0;
0.09747124;0;None;1.535139;-2.857934;8.389642;0;2;0;0;0;
0.08351707;0;None;1.56387;-2.994779;8.363839;0;2;0;0;0;
0.0695591;0;None;1.484612;-3.13664;8.35468;0;2;0;0;0;
0.04168892;0;None;1.367812;-3.270993;8.350075;0;2;0;0;0;
0.04197121;0;None;1.194328;-3.405053;8.35004;0;2;0;0;0;
0.02773476;0;None;1.059124;-3.476812;8.353121;0;2;0;0;0;
0.02772331;0;None;0.9070787;-3.552475;8.354496;0;2;0;0;0;
0.0279026;0;None;0.733385;-3.674734;8.343024;0;2;0;0;0;
0.02794456;0;None;0.5350959;-3.795665;8.327747;0;2;0;0;0;
0.02789116;0;None;0.3167728;-3.86639;8.320009;0;2;0;0;0;
0.02777863;0;None;0.1000118;-3.90825;8.31344;0;2;0;0;0;
0.02775955;0;None;-0.09221215;-3.942266;8.303419;0;2;0;0;0;
0.02794075;0;None;-0.268291;-3.950936;8.296189;0;2;0;0;0;
0.0278244;0;None;-0.4168961;-3.913885;8.299162;0;2;0;0;0;
0.02783585;0;None;-0.5574988;-3.86477;8.303463;0;2;0;0;0;
0.04195023;0;None;-0.7336174;-3.795348;8.307199;0;2;0;0;0;
0.05546188;0;None;-0.8530191;-3.673583;8.325739;0;2;0;0;0;
0.05576706;0;None;-0.8996144;-3.524923;8.355783;0;2;0;0;0;
0.04167557;0;None;-0.9210405;-3.380563;8.384787;0;2;0;0;0;
0.04197121;0;None;-0.9464871;-3.225718;8.412791;0;2;0;0;0;
0.04146576;0;None;-0.997076;-3.06554;8.435823;0;2;0;0;0;
0.04173851;0;None;-1.030762;-2.875983;8.461752;0;2;0;0;0;
0.04202652;0;None;-1.04152;-2.685644;8.486424;0;2;0;0;0;
0.04191399;0;None;-1.051501;-2.488726;8.507356;0;2;0;0;0;
0.04164124;0;None;-1.013189;-2.333694;8.526774;0;2;0;0;0;
0.05572128;0;None;-0.9106162;-2.205014;8.549128;0;2;0;0;0;
0.05551529;0;None;-0.7249304;-2.139971;8.572468;0;2;0;0;0;
0.04168892;0;None;-0.5059137;-2.111164;8.59099;0;2;0;0;0;
0.02808189;0;None;-0.3267501;-2.115927;8.600274;0;2;0;0;0;
0.02765846;0;Hambuger;-0.1030583;-2.120724;8.606463;0;2;0;0;0;
0.02805138;0;Hambuger;0.1507384;-2.105324;8.607037;0;2;0;0;0;
0.02783203;0;Hambuger;0.3662057;-2.048143;8.603257;0;2;0;0;0;
0.02770996;0;Sphere;0.548541;-1.992761;8.595742;0;2;0;0;0;
0.02802086;0;Sphere;0.6964737;-1.930705;8.587152;0;2;0;0;0;
0.0418148;0;Sphere;0.8757974;-1.837666;8.572691;0;2;0;0;0;
0.04166603;0;Sphere;1.0107;-1.769922;8.55862;0;2;0;0;0;
0.06952858;0;Milk;1.149225;-1.69767;8.541533;0;2;0;0;0;
0.2507324;0;Milk;1.124972;-1.849668;8.546321;0;2;0;0;0;
0.1116257;0;Milk;1.168499;-1.99657;8.535949;0;2;0;0;0;
0.09711838;0;Milk;1.086672;-2.151307;8.539975;0;2;0;0;0;
0.06977654;0;None;0.9242583;-2.220149;8.556026;0;2;0;0;0;
0.06956673;0;None;0.7275213;-2.242993;8.574631;0;2;0;0;0;
0.05575562;0;None;0.5385608;-2.206843;8.591953;0;2;0;0;0;
0.04157448;0;None;0.3681212;-2.142755;8.605483;0;2;0;0;0;
0.04180145;0;None;0.1890254;-2.009892;8.617829;0;2;0;0;0;
0.02804756;0;None;0.06717899;-1.885452;8.623496;0;2;0;0;0;
0.02779198;0;None;-0.1011181;-1.766046;8.625315;0;2;0;0;0;
0.02777863;0;None;-0.3093591;-1.674187;8.620919;0;2;0;0;0;
0.02771568;0;None;-0.4953025;-1.588727;8.611633;0;2;0;0;0;
0.02780151;0;None;-0.6444025;-1.48417;8.599814;0;2;0;0;0;
0.02810478;0;None;-0.7797968;-1.415279;8.586646;0;2;0;0;0;
0.04171181;0;None;-0.9087603;-1.27858;8.568034;0;2;0;0;0;
0.04179764;0;None;-0.9910967;-1.131246;8.549994;0;2;0;0;0;
0.04174614;0;None;-1.036974;-0.9515634;8.52979;0;2;0;0;0;
0.04174042;0;None;-1.091713;-0.7787788;8.504938;0;2;0;0;0;
0.04190636;0;None;-1.128655;-0.6053892;8.478415;0;2;0;0;0;
0.04157829;0;None;-1.124943;-0.4545999;8.457385;0;2;0;0;0;
0.05594826;0;None;-1.036969;-0.2958305;8.443791;0;2;0;0;0;
0.04162788;0;Cake;-0.9136157;-0.1923101;8.440772;0;2;0;0;0;
0.04180336;0;Cake;-0.767881;-0.1183408;8.442629;0;2;0;0;0;
0.05566788;0;Cake;-0.588879;-0.0633876;8.447654;0;2;0;0;0;
0.1114464;0;Cake;-0.4343308;-0.02942502;8.45193;0;2;0;0;0;
0.139164;0;Cake;-0.4450447;0.1361899;8.417503;0;2;0;0;0;
0.06981277;0;Cake;-0.5948707;0.2347288;8.386736;0;2;0;0;0;
0.04164124;0;Cake;-0.7497896;0.265522;8.367556;0;2;0;0;0;
0.04174805;0;Cake;-0.9136582;0.2716696;8.350113;0;2;0;0;0;
0.04162216;0;Cake;-1.062651;0.278324;8.33091;0;2;0;0;0;
0.05560684;0;None;-1.216951;0.2787209;8.309508;0;2;0;0;0;
0.08369446;0;None;-1.367181;0.213244;8.301898;0;2;0;0;0;
0.06978989;0;Sphere;-1.503;0.1762946;8.285737;0;2;0;0;0;
0.1111717;0;Sphere;-1.614994;0.08720115;8.283218;0;2;0;0;0;
0.1393509;0;Sphere;-1.712434;-0.02576262;8.285092;0;2;0;0;0;
0.1393661;0;Sphere;-1.724605;-0.1683468;8.307461;0;2;0;0;0;
0.1532745;0;Sphere;-1.625572;-0.2702673;8.34328;0;2;0;0;0;
0.2085457;0;IceCream;-1.474776;-0.2831352;8.372599;0;2;0;0;0;
0.1254425;0;IceCream;-1.333485;-0.2165152;8.387793;0;2;0;0;0;
0.1253242;0;IceCream;-1.222703;-0.1097889;8.389246;0;2;0;0;0;
0.1112747;0;IceCream;-1.118888;-0.00062868;8.387018;0;2;0;0;0;
0.1809387;0;HamEgg;-1.168843;0.1403205;8.356005;0;2;0;0;0;
0.2926788;0;HamEgg;-1.118739;-0.02129138;8.403337;0;2;0;0;0;
0.05561066;0;HamEgg;-0.9657328;-0.1237065;8.4433;0;2;0;0;0;
0.04161072;0;HamEgg;-0.806002;-0.2549371;8.484797;0;2;0;0;0;
0.02785492;0;None;-0.6787384;-0.341161;8.510741;0;2;0;0;0;
0.02795029;0;None;-0.5547894;-0.4491235;8.536881;0;2;0;0;0;
0.02779388;0;None;-0.4453316;-0.5715044;8.560879;0;2;0;0;0;
0.04167175;0;Sphere;-0.2844622;-0.7133045;8.585;0;2;0;0;0;
0.02806091;0;Sphere;-0.1632572;-0.8608749;8.603827;0;2;0;0;0;
0.0276413;0;Sphere;-0.03916193;-0.9781137;8.615389;0;2;0;0;0;
0.02778244;0;Sphere;0.05941441;-1.08942;8.623007;0;2;0;0;0;
0.04169464;0;Sphere;0.1844624;-1.270677;8.631143;0;2;0;0;0;
0.05578232;0;None;0.2560679;-1.45309;8.634754;0;2;0;0;0;
0.05583954;0;None;0.2875618;-1.63806;8.635494;0;2;0;0;0;
0.06949234;0;None;0.3026099;-1.795248;8.632529;0;2;0;0;0;
0.05570602;0;None;0.3474589;-1.950199;8.625764;0;2;0;0;0;
0.04179764;0;None;0.4336645;-2.095031;8.614644;0;2;0;0;0;
0.04176712;0;None;0.4916888;-2.233361;8.602126;0;2;0;0;0;
0.2647705;0;None;0.4050439;-2.1077;8.610685;0;2;0;0;0;
0.05546951;0;None;0.408427;-1.900749;8.619707;0;2;0;0;0;
0.05566406;0;None;0.4147431;-1.697261;8.62476;0;2;0;0;0;
0.04168701;0;None;0.4370299;-1.521606;8.624312;0;2;0;0;0;
0.04176712;0;None;0.448743;-1.349161;8.621045;0;2;0;0;0;
0.04198837;0;None;0.4609096;-1.183956;8.614797;0;2;0;0;0;
0.05555725;0;Sphere;0.4581051;-0.9882255;8.604407;0;2;0;0;0;
0.08355713;0;Sphere;0.448432;-0.8114744;8.592766;0;2;0;0;0;
0.6127663;0;Sphere;0.5960276;-0.7777858;8.583488;0;2;0;0;0;
0.4306984;0;Sphere;0.4383985;-0.7681955;8.595149;0;2;0;0;0;
0.1113091;0;Sphere;0.2784435;-0.7782066;8.602599;0;2;0;0;0;
0.3070335;0;Sphere;0.1386928;-0.8231387;8.606419;0;2;0;0;0;
0.1807175;0;None;0.0925009;-0.9764609;8.62125;0;2;0;0;0;
0.06962204;0;None;0.1508117;-1.126948;8.630972;0;2;0;0;0;
0.05575943;0;None;0.235845;-1.29084;8.637123;0;2;0;0;0;
0.05561829;0;None;0.3258997;-1.449002;8.638249;0;2;0;0;0;
0.05558395;0;None;0.3897363;-1.606173;8.6367;0;2;0;0;0;
0.05574036;0;None;0.403241;-1.794313;8.634406;0;2;0;0;0;
0.05564499;0;None;0.3485205;-1.967937;8.631764;0;2;0;0;0;
0.05595016;0;None;0.2646218;-2.107522;8.628106;0;2;0;0;0;
0.0555687;0;None;0.1284737;-2.189212;8.625959;0;2;0;0;0;
0.0555954;0;None;-0.03630632;-2.236261;8.623083;0;2;0;0;0;
0.05586624;0;None;-0.1873672;-2.245077;8.619453;0;2;0;0;0;
0.0556221;0;Sphere;-0.34109;-2.25633;8.612842;0;2;0;0;0;
0.08366776;0;Sphere;-0.4967006;-2.229655;8.604752;0;2;0;0;0;
0.1115189;0;Sphere;-0.5304307;-2.066236;8.60944;0;2;0;0;0;
0.1111984;0;Sphere;-0.5353152;-1.916588;8.614158;0;2;0;0;0;
0.543045;0;Sphere;-0.4300529;-1.810612;8.628162;0;2;0;0;0;
0.9190598;0;Sphere;-0.2927746;-1.881474;8.631104;0;2;0;0;0;
0.1531982;0;Sphere;-0.1407975;-1.885877;8.636533;0;2;0;0;0;
0.4037819;0;Sphere;-0.291388;-1.939773;8.634447;0;2;0;0;0;
0.09758759;0;Sphere;-0.4388209;-1.980626;8.625821;0;2;0;0;0;
0.06969833;0;Sphere;-0.5806196;-2.069703;8.612543;0;2;0;0;0;
0.09728622;0;Sphere;-0.7216102;-2.140555;8.596051;0;2;0;0;0;
0.3342438;0;Sphere;-0.8592677;-2.226777;8.573438;0;2;0;0;0;
