GazeTime;Region;Target;PosX;PosY;PosZ;PlayerPosX;PlayerPosY;PlayerPosZ;LightIntensity;Velocity
1.560504;1;None;-4.657455;-7.763326;17.73398;-20;2.703164;-9.252132;0;0;
0.1249819;1;None;-8.562396;-14.03508;32.49094;-20;2.67961;-8.002536;0;0;
0.1117554;1;None;-8.496255;-13.7035;32.31766;-20;2.658549;-6.885185;0;0;
0.1251574;1;None;-4.644778;-7.557492;18.11277;-20;2.634961;-5.633833;0;0;
0.1255655;1;None;-8.100685;-13.17295;32.04215;-20;2.611298;-4.378402;0;0;
0.1393166;1;None;-7.996027;-12.92738;31.90319;-20;2.585043;-2.985492;0;0;
0.1392517;1;None;-7.901882;-12.6651;31.79514;-20;2.558799;-1.593221;0;0;
0.1393614;1;None;-7.809609;-12.37401;31.71774;-20;2.532535;-0.1998494;0;0;
0.1391678;1;None;-7.656344;-12.17019;31.65381;-20;2.506308;1.191575;0;0;
0.1394587;1;None;-7.556807;-11.86459;31.61781;-20;2.480025;2.585922;0;0;
0.1534529;1;None;-3.972012;-6.154375;16.86697;-20;2.451105;4.120178;0;0;
0.1533556;1;None;-6.807053;-11.26589;31.67145;-20;2.422203;5.653458;0;0;
0.1670866;1;None;-6.027842;-11.06333;31.7521;-20;2.390713;7.324028;0;0;
0.0836544;2;None;7.722507;-10.01764;-39.30109;-0.3177209;2.986655;12.04297;0;0;
0.1248283;2;None;5.175723;-8.181602;-32.04299;-0.3053444;2.987175;10.79476;0;0;
0.1675091;2;None;3.888071;-7.754912;-29.86771;-0.2887359;2.987873;9.119757;0;0;
0.2784462;2;None;3.501228;-7.195177;-26.79705;-0.261128;2.989033;6.33542;0;0;
0.1811237;2;None;7.393365;-9.991152;-35.71645;-0.2431698;2.989787;4.524274;0;0;
0.1109962;2;None;10.53385;-10.08686;-35.14136;-0.2321648;2.99025;3.414382;0;0;
0.08342552;2;None;13.694;-10.06829;-34.43087;-0.2238931;2.990598;2.58016;0;0;
0.06946564;2;None;12.1688;-7.055623;-23.62058;-0.2170056;2.990888;1.885533;0;0;
0.05579948;2;None;14.9046;-7.158712;-23.42404;-0.211473;2.99112;1.327563;0;0;
0.05532265;2;None;18.0129;-7.260353;-23.26556;-0.2059879;2.991351;0.7743718;0;0;
0.07015419;2;None;26.97024;-9.10876;-28.78426;-0.1990321;2.991643;0.07285897;0;0;
0.1116352;2;None;30.31921;-8.355336;-26.28154;-0.1879636;2.992108;-1.043431;0;0;
0.08365631;2;None;33.26194;-7.679595;-23.66953;-0.1796691;2.992456;-1.879958;0;0;
0.4595299;2;None;7.552263;-2.61613;-6.030993;-0.1341068;2.994371;-6.475036;0;0;
0.083498;2;None;22.07689;-7.704735;-17.12736;-0.125828;2.994718;-7.309974;0;0;
0.5428467;3;Red;-10.33519;-4.012427;18.009;19.7353;2.999997;-8.300577;0;0;
0.08351326;3;None;-10.31727;-4.169035;18.8661;19.74312;2.999997;-7.465467;0;0;
0.08347511;3;None;-10.28028;-4.445027;20.22048;19.75093;2.999997;-6.630761;0;0;
0.08327866;3;None;-21.0028;-9.711136;44.27293;19.75872;2.999997;-5.798011;0;0;
0.09752846;3;None;-10.25743;-5.169705;23.46938;19.76784;2.999997;-4.822766;0;0;
0.08348846;3;None;-10.13691;-5.73486;25.98854;19.77565;2.999997;-3.987923;0;0;
0.07004547;3;None;-15.04233;-10.19555;46.53202;19.7822;2.999997;-3.287491;0;0;
0.06928444;3;None;-7.924775;-6.953976;31.99186;19.78868;2.999997;-2.59469;0;0;
0.0841217;3;None;-5.302125;-6.717625;31.04061;19.79655;2.999997;-1.753508;0;0;
0.09689522;3;None;-2.702854;-6.470715;29.91634;19.80561;2.999997;-0.7845879;0;0;
0.1117401;3;None;0.08623539;-6.241761;28.53953;19.81607;2.999997;0.3327596;0;0;
0.3203526;3;None;0.7301008;-5.843188;25.00035;19.84603;2.999997;3.53614;0;0;
0.2784672;3;None;-0.3684154;-5.445317;21.95306;19.87207;2.999997;6.3207;0;0;
