Timestamp;Target;PosX;PosY;PosZ
14-07-26;None;0;0;100
14-07-27;None;2.126832;-1.804031;99.96111
14-07-27;None;27.5674;-14.10629;95.08445
14-07-27;None;27.62271;-13.93191;95.09409
14-07-27;None;27.69784;-13.77447;95.09518
14-07-27;None;27.66061;-13.58813;95.13281
14-07-27;None;27.67381;-13.4131;95.15382
14-07-27;None;27.45831;-13.49948;95.20403
14-07-27;None;27.2987;-13.39184;95.26511
14-07-27;None;27.16777;-13.18431;95.33145
14-07-27;None;26.96302;-12.61401;95.46665
14-07-27;None;26.42877;-12.07174;95.68591
14-07-27;None;25.968;-11.33864;95.9015
14-07-27;None;25.56034;-10.16341;96.14246
14-07-27;None;25.16442;-8.69635;96.39048
14-07-27;None;24.45795;-6.768537;96.7264
14-07-27;None;23.54712;-5.657159;97.02335
14-07-27;None;22.58637;-4.695184;97.30267
14-07-27;None;21.55832;-4.114027;97.56185
14-07-27;None;21.1093;-3.887772;97.66925
14-07-28;None;20.79645;-3.933926;97.73449
14-07-28;None;20.49927;-4.021674;97.79369
14-07-28;None;20.24671;-3.931552;97.84995
14-07-28;None;19.88474;-4.550252;97.89735
14-07-28;None;19.86626;-5.097813;97.87412
14-07-28;None;19.96871;-6.322668;97.78177
14-07-28;None;19.89127;-7.271838;97.73155
14-07-28;None;19.40825;-7.677004;97.79767
14-07-28;None;18.63432;-8.151442;97.90974
14-07-28;Cube(Low);17.53874;-9.122084;98.02643
14-07-28;Cube(Low);16.9009;-10.257;98.02629
14-07-28;None;16.5554;-11.13075;97.98992
14-07-28;None;16.05616;-12.23459;97.94138
14-07-28;None;15.8428;-12.33147;97.96397
14-07-28;None;15.39174;-12.07597;98.06765
14-07-28;None;15.5302;-11.44056;98.12199
14-07-28;Cube(Low);15.55152;-11.25239;98.14038
14-07-28;Cube(Low);15.84485;-11.02498;98.11926
14-07-28;Cube(Low);16.03277;-10.65921;98.12916
14-07-28;Cube(Low);16.09512;-10.48737;98.13747
14-07-28;Cube(Low);16.19095;-10.21695;98.15023
14-07-28;Cube(Low);16.26895;-9.896331;98.17018
14-07-28;Cube(Low);16.31593;-9.716933;98.18031
14-07-28;Cube(Low);16.54534;-9.662016;98.14732
14-07-28;Cube(Low);16.67345;-9.520674;98.13945
14-07-28;Cube(Low);16.84758;-9.441796;98.11733
14-07-28;Cube(Low);16.95057;-9.326955;98.11059
14-07-28;Cube(Low);17.09177;-9.379676;98.08105
14-07-28;Cube(Low);17.35291;-9.073015;98.06405
14-07-28;Cube(Low);17.47631;-8.617444;98.08321
14-07-28;Cube(Low);17.53813;-8.113717;98.11514
14-07-28;None;17.55746;-7.533458;98.15795
14-07-28;None;17.66734;-6.735331;98.19624
14-07-28;None;17.79775;-5.586933;98.24473
14-07-28;None;17.97393;-4.579173;98.26479
14-07-28;None;18.00122;-3.494385;98.30435
14-07-28;None;18.05002;-2.12629;98.33451
14-07-28;None;18.15094;-0.870995;98.33506
14-07-28;None;18.38367;0.6750442;98.29337
14-07-28;None;18.66888;2.208968;98.21707
14-07-28;None;18.84252;3.848273;98.13332
14-07-28;None;18.94825;5.220129;98.04955
14-07-28;None;19.04996;6.331257;97.96435
14-07-28;None;19.33252;7.21584;97.84776
14-07-28;None;19.63099;8.798222;97.65867
14-07-29;None;19.92074;10.51663;97.42979
14-07-29;None;19.95282;12.2449;97.22113
14-07-29;None;20.02825;13.94639;96.97612
14-07-29;None;20.25214;15.60579;96.67632
14-07-29;None;20.62581;17.19434;96.3272
14-07-29;None;21.05028;18.5975;95.97405
14-07-29;None;21.47621;20.16091;95.56312
14-07-29;None;21.8199;21.81413;95.12116
14-07-29;None;22.12429;23.18169;94.72658
14-07-29;None;22.50523;24.24865;94.36905
