Timestamp;Target;PosX;PosY;PosZ
22-52-40;None;0;0;10
22-52-41;None;1.640863;-3.378399;9.267901
22-52-41;None;1.419466;-3.644212;9.203523
22-52-41;None;1.412007;-3.443356;9.281677
22-52-41;None;1.642959;-3.400647;9.259389
22-52-41;None;1.900492;-3.40535;9.208241
22-52-41;None;2.089004;-3.135563;9.263062
22-52-41;None;2.129246;-2.863844;9.341558
22-52-41;None;1.795274;-2.714005;9.455749
22-52-41;None;1.753509;-2.871241;9.417068
22-52-41;None;1.799248;-3.043038;9.354284
22-52-41;None;1.783831;-2.794811;9.434351
22-52-42;None;1.688205;-2.569006;9.515785
22-52-42;None;1.60837;-2.248838;9.610196
22-52-42;None;1.608784;-2.07435;9.649295
22-52-42;None;1.586747;-1.78796;9.710069
22-52-42;None;1.582094;-1.494672;9.760273
22-52-42;None;1.43259;-1.382827;9.799768
22-52-42;None;1.2786;-1.370867;9.822723
22-52-42;None;1.190081;-1.18035;9.858523
22-52-42;None;1.219821;-1.027935;9.871949
22-52-42;None;1.259343;-0.8518274;9.883746
22-52-42;None;1.091234;-0.837062;9.904975
22-52-43;None;1.063521;-0.6375649;9.922824
22-52-43;None;0.8954141;-0.639938;9.939251
22-52-43;None;0.9093229;-0.9807025;9.910165
22-52-43;None;1.072214;-1.093529;9.882031
22-52-43;None;0.9890352;-1.393792;9.852876
22-52-43;None;1.003522;-1.565198;9.825635
22-52-43;None;0.99828;-1.791138;9.787505
22-52-43;None;1.134911;-1.997229;9.732576
22-52-43;None;1.202783;-2.166362;9.688147
22-52-43;None;1.252745;-2.369865;9.634022
22-52-43;None;1.391514;-2.225744;9.64934
22-52-43;None;1.428901;-2.382659;9.60631
22-52-43;None;1.590593;-2.562301;9.534391
22-52-43;None;1.739887;-2.698873;9.470421
22-52-43;None;1.804074;-2.944984;9.384688
22-52-43;None;1.857875;-3.21971;9.283413
22-52-43;None;1.855403;-3.3811;9.226356
22-52-43;None;1.886924;-3.173991;9.293293
22-52-43;None;1.765282;-3.035318;9.363259
22-52-43;None;1.868044;-2.834284;9.406234
22-52-43;None;1.818318;-2.641692;9.471809
22-52-43;None;1.638253;-2.650312;9.502209
22-52-44;None;1.846966;-2.658166;9.461653
22-52-44;None;2.030849;-2.586768;9.443743
22-52-44;None;2.221876;-2.543945;9.412312
22-52-44;None;2.368786;-2.501221;9.387904
22-52-44;None;0;0;10
22-52-44;None;2.756148;-1.560082;9.485241
22-52-44;None;3.166538;-1.181333;9.411562
22-52-44;None;3.291244;-1.067175;9.382369
22-52-44;None;3.415351;-0.9531527;9.350234
22-52-44;None;2.817381;-0.8784984;9.554611
22-52-44;None;2.803042;-0.6581843;9.576521
22-52-44;None;2.83727;-0.4139912;9.580111
22-52-44;None;2.867366;-0.2604181;9.576554
22-52-44;None;2.742745;-0.0454784;9.616407
22-52-44;None;2.613904;0.153788;9.651107
22-52-44;None;2.530624;0.3912202;9.666587
22-52-44;None;2.423476;0.1642756;9.700504
22-52-44;None;2.546;-0.02417242;9.670434
22-52-44;None;2.398614;0.0704574;9.707815
22-52-44;None;2.231712;0.1067045;9.747209
22-52-44;None;2.350044;-0.02309563;9.719915
22-52-45;None;2.267604;-0.2262887;9.736876
22-52-45;None;2.284216;-0.4328783;9.725995
22-52-45;None;2.438465;-0.3326648;9.692431
22-52-45;None;2.633953;-0.4570675;9.636045
22-52-45;None;2.783972;-0.5522767;9.588769
22-52-45;None;2.948098;-0.6340483;9.5345
22-52-45;None;2.751308;-0.6523743;9.591909
22-52-45;None;2.915964;-0.6219177;9.545176
22-52-45;None;3.059793;-0.5814539;9.502609
22-52-45;None;3.22296;-0.6243526;9.445778
22-52-45;None;3.193561;-0.4768628;9.464342
22-52-45;None;3.321558;-0.4091811;9.423367
22-52-45;None;3.424764;-0.5462657;9.37937
22-52-45;None;3.276073;-0.3737977;9.440742
22-52-45;None;3.149383;-0.2161932;9.488659
22-52-45;None;3.039795;-0.1088388;9.526164
22-52-45;None;2.79737;-0.1139304;9.600091
22-52-45;None;2.758718;0.0329899;9.611888
22-52-46;None;2.886772;0.1219968;9.573487
22-52-46;None;3.058201;0.1236455;9.52009
22-52-46;None;3.258834;0.1808939;9.45237
