Timestamp;Target;PosX;PosY;PosZ
22-56-38;None;0;0;10
22-56-40;None;-0.5313631;-0.8784768;9.947157
22-56-40;None;-0.4532421;-0.7416615;9.962154
22-56-40;None;-0.3587496;-0.5488826;9.978477
22-56-41;None;-0.2250395;-0.2327849;9.994757
22-56-41;None;-0.2458127;-0.06579211;9.996762
22-56-42;None;-0.4012814;-0.1386141;9.990984
22-56-42;None;-0.4092955;-0.3513493;9.985441
22-56-42;None;-0.382937;-0.5920476;9.975111
22-56-43;None;-0.4009611;-0.8255171;9.957799
22-56-43;None;-0.4170227;-1.068701;9.93398
22-56-43;None;-0.3590264;-1.230164;9.91755
22-56-43;None;-0.3926841;-1.067405;9.935111
22-56-43;None;-0.6313951;-0.9757218;9.932236
22-56-43;None;-0.8455003;-1.011453;9.912724
22-56-43;None;-0.7999012;-1.247908;9.889534
22-56-43;None;-0.6673275;-1.823306;9.809701
22-56-43;None;-0.5061163;-2.231337;9.734731
22-56-43;None;-0.4197621;-2.606812;9.64512
22-56-43;None;-0.4820265;-2.938449;9.54637
22-56-43;None;-0.4195204;-3.322613;9.422539
22-56-43;None;-0.4041478;-3.778421;9.249876
22-56-43;None;-0.2975712;-3.89872;9.203881
22-56-43;None;-0.168321;-4.108803;9.115339
22-56-43;None;-0.08586204;-4.307112;9.024489
22-56-43;None;0.0672933;-4.44973;8.955187
22-56-43;None;0.2441793;-4.575111;8.888685
22-56-43;None;0.2814573;-4.815367;8.759739
22-56-43;None;0.3356949;-5.04503;8.627571
22-56-43;None;0.4250666;-5.24579;8.502999
22-56-44;None;0.5151481;-5.442563;8.373358
22-56-44;None;0.6057879;-5.635049;8.238886
22-56-44;None;0.4441014;-6.061254;7.941282
22-56-44;None;-0.05214299;0;9.999865
