Timestamp;Target;PosX;PosY;PosZ
23-03-40;None;0;0;10
23-03-41;None;-0.01893587;0.4462069;9.990023
23-03-41;None;-0.4510077;-0.9358562;9.945891
23-03-41;None;-0.6347321;-0.4453448;9.969894
23-03-41;None;-0.6135633;-0.1789276;9.979555
23-03-41;None;-0.7647059;0.06634645;9.970497
23-03-41;None;-1.016687;0.06786242;9.947952
23-03-41;None;-1.307379;0.2367679;9.911343
23-03-41;None;-1.565137;0.2251984;9.87419
23-03-41;None;-3.092974;0.6245571;9.489122
23-03-41;None;-2.966239;-0.2016549;9.547814
23-03-41;None;-2.582685;-0.3704855;9.653625
23-03-41;None;-2.724912;-0.6020836;9.602726
23-03-41;None;-2.46435;-0.5167468;9.677807
23-03-41;None;-2.621915;-0.4709896;9.638659
23-03-41;None;-2.748067;-0.2037643;9.612836
23-03-41;None;-2.597587;0.01396544;9.656726
23-03-41;None;-2.174978;0.04775532;9.760491
23-03-42;None;-1.848839;0.2026393;9.825514
23-03-42;None;-1.687031;0.4449278;9.846622
23-03-42;None;-1.438397;0.6585823;9.874071
23-03-42;None;-1.088376;0.7474452;9.912455
23-03-42;None;-0.8281301;0.867652;9.927809
23-03-42;None;-0.4816331;1.067507;9.931187
23-03-42;None;-0.289504;0.9999191;9.94567
23-03-42;None;-0.09240067;1.047738;9.944531
23-03-42;None;-0.2025779;0.9210753;9.95543
23-03-42;None;-0.3919401;0.9457273;9.947461
23-03-42;None;-0.7426553;1.015619;9.920533
23-03-42;None;-0.9164832;1.070526;9.900204
23-03-42;None;-0.8317087;1.235298;9.888493
23-03-42;None;-0.6874906;1.423755;9.874222
23-03-42;None;-0.5448672;1.487711;9.873694
23-03-42;None;-0.3524087;1.407321;9.894203
23-03-42;None;-0.2004314;1.432433;9.894846
23-03-42;None;-0.02795327;1.459115;9.892937
23-03-42;None;0.1777013;1.377785;9.903036
23-03-42;None;0.3564018;1.470261;9.884903
23-03-43;None;0.5864422;1.375086;9.88763
23-03-43;None;0.6808761;1.224732;9.901335
23-03-43;None;0.5402502;1.397621;9.887102
23-03-43;None;0.5692956;1.560358;9.861094
23-03-43;None;0.3459573;1.530104;9.876188
23-03-43;None;0.1309875;1.605524;9.869404
23-03-43;None;-0.09053341;1.543802;9.879701
23-03-43;None;-0.1926526;1.72229;9.848685
23-03-43;None;-0.457507;1.795407;9.826861
23-03-43;None;-0.592505;1.72883;9.831585
23-03-43;None;-0.7063205;1.566881;9.851193
23-03-43;None;-0.9118673;1.370124;9.863633
23-03-43;None;-1.123184;1.416401;9.835257
23-03-43;None;-1.183854;1.587719;9.80192
23-03-43;None;-1.298852;1.717971;9.765325
23-03-43;None;-1.465929;1.684486;9.74749
23-03-43;None;-1.430207;1.83151;9.726257
23-03-43;None;-1.264373;1.857618;9.744261
23-03-43;None;-0.9745848;1.784956;9.791022
23-03-43;None;-0.655291;1.836072;9.808131
23-03-43;None;-0.4007411;1.788937;9.83052
23-03-43;None;-0.217479;1.737742;9.845453
23-03-44;None;-0.1545285;1.954793;9.805861
23-03-44;None;-0.004978497;1.994422;9.799094
23-03-44;None;0.1639718;2.003858;9.795798
23-03-44;None;0.01058407;2.045416;9.788572
23-03-44;None;-0.2319811;1.986475;9.797965
23-03-44;None;-0.4274017;2.039877;9.7804
23-03-44;None;-0.5734843;1.92059;9.797063
23-03-44;None;-0.7141361;1.861841;9.799162
23-03-44;None;-0.8558811;1.753042;9.80787
23-03-44;None;-0.8940828;1.586716;9.832748
23-03-44;None;-0.7118875;1.501068;9.861034
23-03-44;None;-0.5923593;1.720227;9.833104
23-03-45;None;-0.4224287;1.748604;9.836865
23-03-45;None;-0.2664904;1.729661;9.845673
23-03-45;None;-0.2720917;1.899512;9.814164
23-03-45;None;-0.1260354;1.953413;9.806543
23-03-45;None;0.03444961;1.895871;9.818579
23-03-45;None;0.1874089;1.972751;9.801691
23-03-45;None;0.370267;2.006843;9.78956
23-03-45;None;0.5268857;2.012997;9.781116
23-03-45;None;0.8233083;2.064231;9.749928
23-03-45;None;0.9904791;2.133857;9.719342
23-03-45;None;1.016644;2.279832;9.683429
23-03-45;None;0.9608454;2.427399;9.653213
23-03-45;None;0.6995393;2.529831;9.649384
23-03-45;None;0.5494077;2.564857;9.649853
23-03-45;None;0.3815729;2.647736;9.635554
23-03-45;None;0.1865432;2.765682;9.608132
23-03-45;None;-0.02975167;2.848978;9.585533
23-03-45;None;-0.2851812;2.979666;9.541502
23-03-45;None;-0.5631477;3.04718;9.507763
23-03-46;None;-0.8237224;3.058171;9.485203
23-03-46;None;-1.143093;3.085553;9.44313
23-03-46;None;-1.627856;3.073087;9.375832
23-03-46;None;-1.972604;3.058863;9.314085
23-03-46;None;-2.175617;3.051669;9.271138
23-03-46;None;-2.343306;3.082477;9.219938
23-03-46;None;-2.534901;3.049333;9.180187
23-03-46;None;-2.147524;3.026204;9.286023
23-03-46;None;-1.948106;3.042845;9.324483
23-03-46;None;-1.684141;3.052729;9.37254
23-03-46;None;-1.46408;3.062916;9.406116
23-03-46;None;-1.244019;3.070088;9.43541
23-03-46;None;-0.9971812;3.050448;9.471029
23-03-46;None;-0.7240346;3.035595;9.500575
23-03-46;None;-0.3045895;3.019532;9.52836
23-03-46;None;0.1019686;3.008644;9.536124
23-03-46;None;0.4221372;3.027417;9.521373
23-03-46;None;0.8817115;3.093688;9.468456
23-03-46;None;1.255897;3.214016;9.385777
23-03-46;None;1.660478;3.249292;9.310473
23-03-46;None;2.093488;3.31033;9.201034
23-03-46;None;2.425642;3.304731;9.12113
23-03-46;None;2.678574;3.301992;9.051083
23-03-46;None;2.964621;3.319567;8.954971
23-03-46;None;3.190193;3.265721;8.897063
23-03-46;None;3.339253;3.238442;8.852225
23-03-46;None;3.498625;3.208634;8.80138
23-03-46;None;3.468132;3.066653;8.863842
23-03-46;None;3.316171;3.106385;8.908051
23-03-47;None;3.17466;3.021529;8.988431
23-03-47;None;3.146508;2.867329;9.048641
23-03-47;None;2.753444;2.815785;9.191839
23-03-47;None;2.453455;2.769784;9.290256
23-03-47;None;2.091143;3.027895;9.298332
23-03-47;None;1.598931;3.049741;9.388423
23-03-47;None;1.097813;2.891326;9.509734
23-03-47;None;0.658133;2.923668;9.540389
23-03-47;None;0.1861763;2.986186;9.54191
23-03-47;None;-0.4102084;2.979416;9.537024
23-03-47;None;-0.9919758;3.001605;9.487167
23-03-47;None;-1.588171;3.147689;9.357872
23-03-47;None;-2.357828;3.47786;9.074422
23-03-47;None;-2.999038;3.458016;8.890888
23-03-47;None;-3.656007;3.315349;8.697245
23-03-47;None;-4.163574;3.005891;8.58075
23-03-47;None;-4.353442;2.797354;8.557007
23-03-47;None;-4.194452;2.879693;8.608945
23-03-47;None;-3.98717;2.922006;8.692776
23-03-47;None;-3.626658;2.922264;8.849165
23-03-47;None;-3.213021;2.912995;9.010603
23-03-47;None;-2.791531;2.924466;9.146303
23-03-47;None;-2.298841;2.846194;9.306691
23-03-47;None;-1.658211;2.919875;9.419377
23-03-47;None;-0.5894114;2.95921;9.533922
23-03-47;None;0.7196523;2.884713;9.547802
23-03-47;None;1.921345;2.884211;9.380285
23-03-47;None;3.139324;2.876914;9.048095
23-03-47;None;4.404565;2.960289;8.475641
23-03-47;None;5.522423;2.821419;7.8449
23-03-47;None;6.547301;2.648629;7.07938
23-03-48;None;7.202798;2.62247;6.422021
23-03-48;None;7.874746;2.49489;5.635947
23-03-48;None;8.465256;2.416976;4.743172
23-03-48;None;8.880363;2.386612;3.929787
23-03-48;None;9.214978;2.229807;3.17996
23-03-48;None;9.502796;2.125333;2.275928
23-03-48;None;9.637345;2.225677;1.472392
23-03-48;None;9.719373;2.153127;0.9475443
23-03-48;None;9.772645;2.104314;0.259383
23-03-48;None;9.774826;2.083442;-0.3347558
23-03-48;None;9.754704;1.911986;-1.090899
23-03-48;None;9.725513;1.758896;-1.523385
23-03-48;None;9.669958;1.787337;-1.815856
23-03-48;None;9.590677;1.883713;-2.114364
23-03-48;None;9.524769;1.910064;-2.372855
23-03-48;None;9.429141;1.911098;-2.727453
23-03-48;None;9.341572;1.982141;-2.967519
23-03-48;None;9.273767;2.015783;-3.151807
23-03-48;None;9.376463;2.032645;-2.819629
23-03-48;None;9.513623;1.965266;-2.37249
23-03-48;None;9.592497;1.973987;-2.021732
23-03-48;None;9.622208;2.122892;-1.704836
23-03-48;None;9.690638;2.113507;-1.274618
23-03-48;None;9.744564;2.145187;-0.6645799
23-03-48;None;9.735427;2.273587;-0.2286643
23-03-48;None;9.714364;2.34441;0.3672552
23-03-48;None;9.647039;2.348053;1.192181
23-03-48;None;9.557411;2.319829;1.809499
23-03-48;None;9.457012;2.349244;2.246329
23-03-48;None;9.366454;2.311938;2.631445
23-03-48;None;9.316052;2.230208;2.870079
23-03-48;None;9.384622;2.147285;2.705193
23-03-48;None;9.445871;2.194754;2.441015
23-03-48;None;9.504933;2.245655;2.147859
23-03-49;None;9.574341;2.249732;1.808516
23-03-49;None;9.605995;2.275236;1.596302
23-03-49;None;9.618978;2.322762;1.442247
23-03-49;None;9.641849;2.322295;1.281295
23-03-49;None;9.671642;2.286679;1.109241
23-03-49;None;9.669336;2.360203;0.9661371
23-03-49;None;9.674297;2.40076;0.8027077
