Timestamp;Target;PosX;PosY;PosZ
23-04-13;None;0;0;10
23-04-15;None;-0.01893587;0.4462069;9.990023
23-04-15;None;-1.348823;2.346031;9.626881
23-04-15;None;-1.476627;2.687346;9.518284
23-04-15;None;-1.644256;2.683935;9.491729
23-04-15;None;-1.741169;2.792697;9.442944
23-04-15;None;-1.614573;2.892947;9.435254
23-04-15;None;-1.268949;2.705369;9.543099
23-04-15;None;-1.1391;2.542352;9.604109
23-04-15;None;-0.9371232;2.435761;9.653438
23-04-16;None;-0.6813145;2.466633;9.667033
23-04-16;None;-0.4476614;2.399543;9.697515
23-04-16;None;-0.3084051;2.316442;9.723116
23-04-16;None;-0.2712263;2.010851;9.791983
23-04-16;None;-0.4053172;1.757578;9.835987
23-04-16;None;-0.3795612;1.474197;9.883454
23-04-16;None;-0.250851;1.109835;9.935056
23-04-16;None;-0.1305075;0.980157;9.950993
23-04-16;None;-0.1085335;1.258213;9.919935
23-04-16;None;0.0230713;0.9172972;9.957813
23-04-16;None;0.04856208;0.7275378;9.973381
23-04-16;None;0.1007969;0.4915692;9.987401
23-04-16;None;0.1157692;0.3060445;9.994646
23-04-16;None;0.2390987;-0.009303764;9.997137
23-04-16;None;0.3701921;-0.1530368;9.991973
23-04-16;None;0.3936797;0.07412896;9.991973
23-04-16;None;0.3026403;0.4849363;9.983648
23-04-16;None;0.4621312;0.171183;9.987849
23-04-16;None;0.6328672;0.2713215;9.976265
23-04-16;None;0.6357676;0.4468057;9.969763
23-04-17;None;0.5990212;0.2683491;9.978436
23-04-17;None;0.4037432;0.150826;9.990708
23-04-17;None;0.1497052;0.2238853;9.996373
23-04-17;None;-0.1271006;0.3378925;9.993481
23-04-17;None;-0.3573406;0.2551082;9.990357
23-04-17;None;-0.5033665;0.2962542;9.982928
23-04-17;None;-0.4460683;0.4911783;9.977964
23-04-17;None;-0.3195977;0.6037308;9.976641
23-04-17;None;-0.1650143;0.6538535;9.977237
23-04-17;None;-0.04181956;0.5485746;9.984855
23-04-17;None;-0.10623;0.8006703;9.967328
23-04-18;None;0.07887059;0.7815793;9.969098
23-04-18;None;-0.04547954;0.9959048;9.950181
23-04-18;None;-0.01949493;1.285751;9.916979
23-04-18;None;-0.0299488;1.118181;9.937241
23-04-18;None;-0.1003596;0.9296179;9.956191
23-04-19;None;-0.2590722;0.8411609;9.961191
23-04-19;None;-0.2452199;0.9953043;9.947323
23-04-19;None;-0.2972597;0.8487402;9.959481
