Timestamp;Target;PosX;PosY;PosZ
22-58-34;None;0;0;10
22-58-35;None;-3.187543;-1.37527;9.37807
22-58-35;None;-3.105078;-1.160615;9.434588
22-58-35;None;-3.074703;-0.9685909;9.466152
22-58-35;None;-2.935622;-0.8818898;9.518634
22-58-35;None;-2.740879;-0.8226829;9.581794
22-58-35;None;-2.532375;-0.7476234;9.64511
22-58-35;None;-2.354322;-0.6523995;9.696987
22-58-35;None;-2.170974;-0.6162199;9.74203
22-58-36;None;-1.893661;-0.5187101;9.805355
22-58-36;None;-1.728394;-0.4126079;9.840854
22-58-36;None;-1.547611;-0.1884871;9.877722
22-58-36;None;-1.399619;0.002797512;9.901568
22-58-36;None;-1.333979;0.2653294;9.907073
22-58-36;None;-1.215703;0.4512435;9.915565
22-58-36;None;-0.9609104;0.7140296;9.928082
22-58-36;None;-0.6030035;0.7491744;9.95365
22-58-36;None;-0.2794279;0.6768185;9.973155
22-58-36;None;-0.05323362;0.6596342;9.978078
22-58-36;None;0.1177847;0.6531936;9.977949
22-58-36;None;0.1709488;0.4776931;9.987121
22-58-36;None;0.1666259;0.3190627;9.99352
22-58-37;None;0.06374332;0.4378681;9.990205
22-58-37;None;0.02476519;0.2816795;9.996002
22-58-38;None;0.2185413;0.3239563;9.992362
22-58-38;None;0.2829378;0.4725546;9.98482
22-58-38;None;0.3487631;0.6530919;9.972554
22-58-38;None;0.2794374;0.5084369;9.983156
22-58-40;None;0.1385999;0.4500028;9.988908
22-58-42;None;0.6018875;0.483294;9.970163
22-58-42;None;1.144561;0.5011052;9.921637
22-58-42;None;1.631427;0.5134287;9.852656
22-58-42;None;2.276546;0.5398639;9.722443
22-58-42;None;2.541592;0.5543585;9.655724
22-58-42;None;3.051124;0.5749605;9.505791
22-58-42;None;3.440035;0.583188;9.371555
22-58-42;None;3.906311;0.5992011;9.185951
22-58-42;None;4.45763;0.6125618;8.930527
22-58-42;None;4.775605;0.6215101;8.763979
22-58-42;None;5.162103;0.6362109;8.540956
22-58-42;None;5.597133;0.6512138;8.261236
22-58-42;None;5.993893;0.6649481;7.976909
22-58-42;None;6.441279;0.6768275;7.619176
22-58-42;None;6.819105;0.6905921;7.281684
22-58-42;None;7.221699;0.7183165;6.87976
22-58-42;None;7.485612;0.7350517;6.589788
22-58-42;None;7.786517;0.7544826;6.229038
22-58-42;None;8.092199;0.7647774;5.825067
22-58-42;None;8.372589;0.7836911;5.411615
22-58-42;None;8.626143;0.8020447;4.994635
22-58-42;None;8.90246;0.8252443;4.479417
22-58-42;None;9.139734;0.8491102;3.967907
22-58-42;None;9.245743;0.8546059;3.712935
22-58-42;None;9.411091;0.865977;3.26825
22-58-42;None;9.556627;0.8770491;2.81099
22-58-42;None;9.700351;0.8846581;2.262874
22-58-42;None;9.80214;0.8896225;1.768223
22-58-42;None;9.870601;0.9080461;1.321627
22-58-42;None;9.917736;0.9210048;0.8889782
22-58-42;None;9.948174;0.9411811;0.3847337
22-58-42;None;9.952992;0.9668432;0.05611122
22-58-43;None;9.936359;1.125879;-0.03399789
22-58-43;None;9.910627;1.315671;-0.220201
22-58-43;None;9.915772;1.202806;-0.4803258
22-58-44;None;9.932831;0.9712623;-0.6289262
22-58-44;None;9.922579;0.9530937;-0.7962632
22-58-44;None;9.946615;0.811567;-0.6373358
22-58-44;None;9.930644;0.7986805;-0.8627969
22-58-44;None;9.90888;0.8178138;-1.070181
22-58-44;None;9.890163;0.8330559;-1.220936
22-58-44;None;9.916866;0.7269481;-1.061752
22-58-44;None;9.934793;0.6706976;-0.9219867
22-58-44;None;9.950227;0.5197794;-0.8501881
