Timestamp;Target;PosX;PosY;PosZ
15-40-44;None;0;0;10
15-40-45;None;0.6435015;-0.759316;9.950344
15-40-46;None;0.5416715;-0.89235;9.945366
15-40-46;None;0.5033975;-1.06155;9.930745
15-40-46;None;0;0;10
15-40-47;None;0.4729679;-1.206173;9.915717
15-40-47;None;-0.8990574;-1.464004;9.851314
15-40-47;None;-0.6202496;-1.479129;9.870535
15-40-47;None;1.992916;-1.486116;9.686059
15-40-47;None;3.837434;-1.492875;9.112926
15-40-47;None;0.002524036;-1.525282;9.882991
15-40-48;None;0.04930839;-1.383732;9.903679
15-40-49;None;0.2126311;-1.32781;9.909173
15-40-49;None;0.4238046;-1.320242;9.903401
15-40-49;None;0.7155648;-1.339028;9.884077
15-40-49;None;0.9213165;-1.312327;9.870611
15-40-49;None;1.168961;-1.305357;9.845282
15-40-49;None;1.543089;-1.253905;9.800337
15-40-49;None;1.942954;-1.178333;9.738401
15-40-49;None;2.352642;-1.172159;9.648374
15-40-49;None;2.789365;-1.168434;9.531747
15-40-49;None;3.245799;-1.142731;9.3893
15-40-49;None;3.613738;-1.087487;9.260576
15-40-49;None;3.932209;-1.167633;9.119998
15-40-49;None;4.252596;-1.156668;8.9765
15-40-49;None;4.617409;-1.134494;8.797298
15-40-49;None;4.914304;-1.134417;8.634971
15-40-49;None;5.184121;-1.114801;8.478332
15-40-49;None;5.423975;-1.11173;8.327337
15-40-49;None;5.619101;-1.117295;8.19618
15-40-49;None;5.861041;-1.102061;8.027059
15-40-49;None;6.165166;-1.076904;7.799423
15-40-49;None;6.446604;-1.066471;7.569937
15-40-49;None;6.691971;-1.061599;7.354627
15-40-49;None;6.919054;-1.063762;7.141086
15-40-49;None;7.121656;-1.104578;6.932671
15-40-49;None;7.310814;-1.14073;6.726868
15-40-49;None;7.502194;-1.105205;6.518865
15-40-50;None;7.632569;-1.103221;6.366065
15-40-50;None;7.766514;-1.147853;6.193843
15-40-50;None;7.876361;-1.143623;6.054343
15-40-50;None;7.997546;-1.171243;5.887908
15-40-50;None;8.101065;-1.161022;5.746719
15-40-50;None;8.205548;-1.194919;5.589378
15-40-50;None;8.433668;-1.194806;5.238863
15-40-50;Haaris;8.545006;-1.247575;5.042464
15-40-50;Haaris;8.652908;-1.127916;4.884157
15-40-50;Haaris;8.729946;-1.010434;4.771483
15-40-50;None;8.819183;-0.9312807;4.621118
15-40-50;None;8.93787;-0.8184909;4.409599
15-40-50;None;9.009791;-0.6819981;4.284686
15-40-50;None;9.08106;-0.601284;4.144009
15-40-50;None;9.145178;-0.5074902;4.013499
15-40-50;None;9.220473;-0.3675865;3.853278
15-40-50;None;9.307357;-0.3053981;3.644152
15-40-50;None;9.372733;-0.20744;3.479776
15-40-50;None;9.440194;-0.0634665;3.298287
15-40-50;None;9.523281;0.09219073;3.049363
15-40-51;None;9.598632;0.1792722;2.798951
15-40-51;None;9.660081;0.3413514;2.562482
15-40-51;None;9.717024;0.4698131;2.314889
15-40-51;None;9.764388;0.646117;2.058946
15-40-51;None;9.804699;0.7797335;1.805522
15-40-51;None;9.838271;0.8678129;1.566952
15-40-51;None;9.864754;0.9241433;1.353738
15-40-51;None;9.880989;0.9536813;1.206872
15-40-51;None;9.897202;1.023945;0.9984874
15-40-51;None;9.901175;1.14031;0.8163798
15-40-51;Abdul;9.904818;1.214465;0.6478105
15-40-51;Abdul;9.900332;1.336212;0.4449193
