Timestamp;Target;PosX;PosY;PosZ
23-01-08;None;0;0;10
23-01-09;None;-7.150929;0.1877875;6.987771
23-01-09;None;-7.171125;0.008820035;6.969569
23-01-09;None;-7.1666;-0.1453167;6.972713
23-01-09;None;-7.110606;-0.3575835;7.022209
23-01-09;None;-6.873668;-0.5216103;7.24435
23-01-10;None;-6.490955;-0.5164463;7.589519
23-01-10;None;-6.211968;-0.537187;7.818112
23-01-10;None;-5.858436;-0.6878206;8.075
23-01-10;None;-5.701007;-0.620382;8.192291
23-01-10;None;-5.272746;-0.6096432;8.475051
23-01-10;None;-4.959683;-0.4569934;8.671373
23-01-10;None;-4.642282;-0.1572759;8.855759
23-01-10;None;-4.653107;0.4973036;8.837493
23-01-10;None;-4.503583;0.7738792;8.894878
23-01-10;None;-4.096939;0.6255811;9.100755
23-01-10;None;-3.677441;0.6603149;9.275798
23-01-10;None;-3.400294;0.8233826;9.368032
23-01-10;None;-2.892339;0.923208;9.527962
23-01-10;None;-2.441138;0.9378645;9.652008
23-01-10;None;-1.985081;0.9608191;9.753782
23-01-10;None;-1.555929;0.8773409;9.839174
23-01-10;None;-1.386195;0.8231622;9.869188
23-01-10;None;-1.045449;0.8639776;9.907602
23-01-10;None;-0.9059421;0.9266701;9.915672
23-01-10;None;-0.8087155;1.178511;9.897327
23-01-10;None;-0.7033663;1.422101;9.873343
23-01-10;None;-0.5584036;1.532817;9.866035
23-01-10;None;-0.6568836;1.651313;9.840816
23-01-11;None;-0.8596781;1.592009;9.834961
23-01-11;None;-1.075922;1.535826;9.822608
23-01-11;None;-1.286218;1.476096;9.806467
23-01-11;None;-1.318342;1.260412;9.83226
23-01-11;None;-1.223718;0.999074;9.87443
23-01-11;None;-1.080275;0.7259778;9.914936
23-01-11;None;-1.152171;0.3699228;9.926513
23-01-11;None;-1.253517;0.1230937;9.920361
23-01-11;None;-1.425665;0.07002519;9.897605
23-01-11;None;-1.617168;0.1679567;9.866942
23-01-11;None;-1.543276;0.4298702;9.870842
23-01-11;None;-1.311347;0.4471802;9.903555
23-01-11;None;-1.241668;0.3090008;9.917801
23-01-11;None;-1.106263;0.3994509;9.93059
23-01-11;None;-0.9219266;0.3257605;9.952082
23-01-11;None;-0.7033021;0.2962218;9.970839
23-01-11;None;-0.4046238;0.3460106;9.985818
23-01-11;None;-0.1333798;0.427916;9.98995
23-01-11;None;0.0287092;0.4375588;9.990381
23-01-11;None;0.2277849;0.4924572;9.985269
23-01-11;None;0.4161112;0.5063755;9.978498
23-01-11;None;0.6823486;0.6360927;9.956394
23-01-11;None;0.8509392;0.6556005;9.942137
23-01-12;None;0.8899244;0.9623223;9.913726
23-01-12;None;0.8904055;1.217396;9.885602
23-01-12;None;0.7396917;1.12449;9.909005
23-01-12;None;0.5857917;0.8583801;9.945854
23-01-12;None;0.3942926;0.8185825;9.958637
23-01-12;None;0.1917473;0.6892549;9.974376
23-01-12;None;0.03686677;0.7447817;9.972158
23-01-12;None;-0.076106;0.9522004;9.954271
23-01-12;None;-0.2240677;0.9775923;9.949578
23-01-12;None;-0.176384;1.215014;9.924346
23-01-12;None;0.007823855;1.366166;9.906237
23-01-12;None;0.1201726;1.161613;9.931576
23-01-12;None;0.24979;1.048221;9.941772
23-01-12;None;0.4905904;0.9984101;9.937932
23-01-12;None;0.7149408;0.9888173;9.925276
23-01-12;None;0.9901111;1.261986;9.870516
23-01-12;None;1.287869;1.461814;9.808389
23-01-12;None;1.288559;1.820952;9.748013
23-01-12;None;1.311273;2.052143;9.698932
23-01-12;None;1.368988;2.348265;9.623488
23-01-12;None;1.365187;1.978688;9.706754
23-01-12;None;1.257893;1.717833;9.770709
23-01-12;None;1.193101;1.546901;9.807323
23-01-12;None;1.138841;1.27089;9.853317
23-01-12;None;1.119024;1.072062;9.879194
23-01-12;None;1.208674;0.929644;9.88306
23-01-13;None;1.50034;0.6569993;9.864954
23-01-13;None;1.48505;0.3253699;9.883762
23-01-13;None;1.469104;0.1570127;9.890252
23-01-13;None;1.293411;0.1145775;9.915339
23-01-13;None;1.011917;0.05026595;9.948542
23-01-13;None;1.183506;0.1305331;9.928861
23-01-13;None;1.385825;0.1532067;9.902324
23-01-13;None;1.53111;0.2117233;9.879822
23-01-13;None;1.825832;0.4105783;9.823328
23-01-13;None;1.968261;0.5156284;9.790815
23-01-13;None;2.086441;0.6333522;9.759387
23-01-13;None;2.242474;0.6981634;9.720282
23-01-13;None;2.392486;0.7362229;9.681631
23-01-13;None;2.667833;0.6261096;9.617206
23-01-13;None;2.854428;0.5192918;9.569879
23-01-13;None;3.013234;0.4503073;9.524581
23-01-13;None;3.099496;0.3170376;9.502243
23-01-13;None;3.031912;0.1526704;9.528074
23-01-13;None;2.740783;0.1405693;9.616047
23-01-14;None;2.887192;0.219235;9.571628
23-01-14;None;2.676982;0.1141704;9.634352
23-01-14;None;2.448884;0.1424872;9.694466
23-01-14;None;2.59426;0.1169057;9.656922
23-01-15;None;2.706053;0.01157582;9.626897
23-01-15;None;2.896439;0.0198951;9.571324
