Timestamp;Target;PosX;PosY;PosZ
22-57-05;None;0;0;10
22-57-06;None;0.4317662;-0.5220182;9.977027
22-57-06;None;0.2762632;-0.5218159;9.982554
22-57-06;None;0.2275848;-0.7005645;9.972834
22-57-07;None;0.1644517;-0.8924365;9.95874
22-57-07;None;0.143861;-1.041124;9.944614
22-57-07;None;0.1066226;-1.200121;9.927152
22-57-07;None;-0.03270598;-1.139622;9.934796
22-57-07;None;-0.1228903;-1.008458;9.948262
22-57-07;None;-0.1379593;-0.8531138;9.962588
22-57-08;None;0.1154678;-0.8688948;9.961511
22-57-08;None;0.3073327;-0.7716089;9.965448
22-57-08;None;0.08672488;-0.9208553;9.957133
22-57-08;None;0.1372915;-0.7528116;9.970678
22-57-08;None;0.3109083;-0.734673;9.968129
22-57-08;None;0.379118;-0.4236765;9.983825
22-57-08;None;0.4004918;-0.1968068;9.990039
22-57-08;None;0.2771893;0.07626563;9.995867
22-57-08;None;0.1448133;-0.02294819;9.998925
22-57-09;None;-0.03578389;-0.08129209;9.999605
22-57-09;None;0.06805681;0.05283448;9.999629
22-57-09;None;0.2775575;0.098322;9.995664
22-57-10;None;0.1357785;0.01566297;9.999066
22-57-11;None;-0.01643747;-0.02678237;9.99995
22-57-12;None;0.1109245;0.08060494;9.99906
22-57-12;None;-0.03779642;0.1117789;9.999304
22-57-14;None;0.08829537;0.03038742;9.999564
22-57-15;None;0.2374851;0.04620237;9.997073
22-57-15;None;0.3946545;0.08756948;9.991826
22-57-15;None;0.5554483;0.1157112;9.983891
22-57-15;None;0.7467354;0.1417296;9.971073
22-57-15;None;0.9394199;0.1782736;9.954181
22-57-15;None;1.14965;0.1578481;9.932441
22-57-15;None;1.301018;0.1376892;9.91405
22-57-15;None;1.483828;0.1444872;9.888245
22-57-15;None;1.682261;0.155829;9.856253
22-57-15;None;1.891519;0.1486419;9.818354
22-57-16;None;2.114223;0.1147027;9.773275
22-57-16;None;2.33916;0.09353796;9.722117
22-57-16;None;2.610165;0.04949965;9.653216
22-57-16;None;2.845345;0.02357461;9.586629
22-57-16;None;3.112041;-0.0009792764;9.503431
22-57-16;None;3.395998;-0.02561086;9.405665
22-57-16;None;3.845314;-0.07522049;9.230813
22-57-16;None;4.144271;-0.08086298;9.100466
22-57-16;None;4.382581;-0.08566868;8.988084
22-57-16;None;4.584727;-0.1149958;8.886341
22-57-16;None;4.782281;-0.1630113;8.780844
22-57-16;None;5.154006;-0.2306814;8.566388
22-57-16;None;5.331493;-0.2070295;8.457678
22-57-16;None;5.600496;-0.2231909;8.281584
22-57-16;None;5.819278;-0.2634991;8.128135
22-57-16;None;5.987566;-0.3515056;8.001594
22-57-16;None;6.085217;-0.1224513;7.934427
22-57-16;None;6.077359;-0.4066438;7.930974
22-57-16;None;6.310699;-0.5122615;7.740328
22-57-16;None;6.452639;-0.4761499;7.624745
22-57-16;None;6.591706;-0.3769976;7.510479
22-57-16;None;6.70558;-0.3874823;7.408444
22-57-16;None;6.951337;-0.4168397;7.17671
22-57-17;None;7.306964;-0.4412941;6.812748
22-57-17;None;7.460444;-0.5171558;6.638849
22-57-17;None;7.594134;-0.4515905;6.490392
22-57-17;None;7.747933;-0.398703;6.309562
22-57-17;None;7.836369;-0.4909381;6.192762
22-57-17;None;8.003057;-0.5821949;5.96759
22-57-17;None;8.08504;-0.4868014;5.864738
22-57-17;None;8.252019;-0.4275618;5.632173
22-57-17;None;8.39741;-0.4603199;5.410323
22-57-17;None;8.498276;-0.4682867;5.249763
22-57-17;None;8.577485;-0.4784935;5.118379
22-57-17;None;8.671393;-0.4550258;4.959827
22-57-17;None;8.769336;-0.4125001;4.78838
22-57-17;None;8.857848;-0.4343082;4.620597
22-57-17;None;8.955368;-0.3986018;4.431987
22-57-17;None;9.048225;-0.3372106;4.244515
22-57-17;None;9.119275;-0.2506146;4.095851
22-57-17;None;9.190015;-0.2106107;3.936912
22-57-17;None;9.259369;-0.1899928;3.772001
22-57-17;None;9.342412;-0.1587663;3.562882
22-57-17;None;9.42314;-0.1283034;3.344845
22-57-18;None;9.489616;-0.09080881;3.152606
22-57-18;None;9.539546;-0.06835289;2.998733
22-57-18;None;9.595017;-0.06392288;2.816302
22-57-18;None;9.640798;9.750947E-05;2.656128
22-57-18;None;9.683241;0.01393783;2.496926
22-57-18;None;9.725163;0.09016909;2.326604
22-57-18;None;9.752923;0.1814401;2.201722
22-57-18;None;9.763791;0.3256621;2.135959
22-57-18;None;9.790119;0.5007465;1.975554
22-57-18;None;9.79756;0.6349871;1.898584
22-57-18;None;9.825813;0.671842;1.732638
22-57-18;None;9.848616;0.7331659;1.570749
22-57-18;None;9.868673;0.7916961;1.408012
22-57-19;None;9.898261;0.6929278;1.242689
22-57-19;None;9.92711;0.6202953;1.033318
22-57-19;None;9.917519;0.5225505;1.170379
22-57-19;None;9.88621;0.5341449;1.406243
22-57-19;None;9.86202;0.4877594;1.581972
22-57-19;None;9.835436;0.5444885;1.722711
22-57-19;None;9.804379;0.4866043;1.907187
22-57-19;None;9.773652;0.3942494;2.078533
22-57-20;None;9.753576;0.1556059;2.200808
22-57-20;None;9.775591;0.2716203;2.08903
22-57-20;None;9.806516;0.3065322;1.933464
22-57-20;None;9.845108;0.2843789;1.730022
22-57-20;None;9.875149;0.2934693;1.547686
22-57-20;None;9.904165;0.3127143;1.345257
22-57-20;None;9.927965;0.2995261;1.160084
22-57-20;None;9.948415;0.3202565;0.9625403
22-57-21;None;9.965628;0.3529533;0.7494683
22-57-21;None;9.976933;0.2775624;0.6194835
22-57-21;None;9.986888;0.1991744;0.4715996
22-57-21;None;9.995443;0.1607124;0.2554932
22-57-21;None;9.999713;0.04509315;0.060776
22-57-21;None;9.99859;-0.02534761;-0.1659596
22-57-21;None;9.993798;-0.02368046;-0.3513587
22-57-21;None;9.988326;-0.1263531;-0.4662442
22-57-21;None;9.978333;-0.2319245;-0.6157054
22-57-21;None;9.962686;-0.284068;-0.8149801
22-57-21;None;9.932725;-0.2938652;-1.120097
22-57-22;None;9.905802;-0.3580333;-1.321709
22-57-22;None;9.878983;-0.4629271;-1.480336
22-57-22;None;9.842264;-0.5670415;-1.675795
22-57-22;None;9.813169;-0.4888967;-1.860835
22-57-22;None;9.764235;-0.5255169;-2.093697
22-57-22;None;9.707625;-0.6798853;-2.302122
22-57-22;None;9.650086;-0.612165;-2.549721
22-57-22;None;9.604309;-0.7205782;-2.690353
22-57-22;None;9.63492;-0.5453027;-2.621251
22-57-22;None;9.565079;-0.6144923;-2.851618
22-57-22;None;9.497313;-0.6080906;-3.071038
22-57-22;None;9.435627;-0.5379029;-3.267964
22-57-22;None;9.344753;-0.4258204;-3.534723
22-57-22;None;9.28431;-0.4164255;-3.691633
22-57-22;None;9.198553;-0.4549614;-3.896103
22-57-22;None;9.091388;-0.5139313;-4.133105
22-57-22;None;8.975193;-0.5079396;-4.380402
22-57-22;None;8.886568;-0.5532392;-4.552235
22-57-23;None;8.814675;-0.4816369;-4.69782
22-57-23;None;8.733154;-0.4417895;-4.851477
22-57-23;None;8.650365;-0.4276657;-4.998828
22-57-23;None;8.545858;-0.3687992;-5.179988
22-57-23;None;8.46717;-0.3443071;-5.309283
22-57-23;None;8.378749;-0.3765147;-5.445624
22-57-23;None;8.283758;-0.3549172;-5.590472
22-57-23;None;8.166493;-0.3888582;-5.758226
22-57-23;None;8.051785;-0.3156044;-5.921921
