GazeTime;Region;Target;PosX;PosY;PosZ;PlayerPosX;PlayerPosY;PlayerPosZ;LightIntensity;Velocity
0.06297684;0;None;2.914644;5.767922;21.89967;0;-1.36144;0;0;0;
0.05631256;0;None;2.93682;5.762133;21.90255;0;-1.36144;0;0;0;
0.05615234;0;None;2.948294;5.749497;21.90656;0;-1.36144;0;0;0;
0.05650711;0;None;2.957979;5.732904;21.91175;0;-1.36144;0;0;0;
0.05565262;0;None;2.958541;5.746706;21.91588;0;-1.36144;0;0;0;
0.05608368;0;None;2.949569;5.757077;21.92054;0;-1.36144;0;0;0;
0.0553894;0;None;2.940656;5.772496;21.92479;0;-1.36144;0;0;0;
0.0555191;0;None;2.918595;5.761144;21.9301;0;-1.36144;0;0;0;
0.05614853;0;None;2.907012;5.737929;21.93381;0;-1.36144;0;0;0;
0.05575943;0;None;2.899482;5.700119;21.93843;0;-1.36144;0;0;0;
0.05540466;0;None;2.890733;5.675471;21.94126;0;-1.36144;0;0;0;
0.05563354;0;None;2.888115;5.651352;21.94349;0;-1.36144;0;0;0;
0.05592728;0;None;2.88427;5.620421;21.94529;0;-1.36144;0;0;0;
0.0557785;0;None;2.891294;5.594257;21.94359;0;-1.36144;0;0;0;
0.05608749;0;None;2.909287;5.545308;21.9416;0;-1.36144;0;0;0;
0.05530167;0;None;2.932695;5.523709;21.93666;0;-1.36144;0;0;0;
0.05555725;0;None;2.982616;5.600297;21.92564;0;-1.36144;0;0;0;
0.05583191;0;None;3.061434;5.732393;21.91403;0;-1.36144;0;0;0;
0.05580521;0;None;3.110718;5.848641;21.90719;0;-1.36144;0;0;0;
0.05579758;0;None;3.125397;5.878967;21.90787;0;-1.36144;0;0;0;
0.05537796;0;None;3.154763;5.747146;21.91424;0;-1.36144;0;0;0;
0.05580521;0;None;3.179256;5.574737;21.91518;0;-1.36144;0;0;0;
0.05568314;0;None;3.224278;5.39968;21.91037;0;-1.36144;0;0;0;
0.05585861;0;None;3.304308;5.251907;21.90004;0;-1.36144;0;0;0;
0.05576324;0;None;3.580312;5.15506;21.87038;0;-1.36144;0;0;0;
0.05550766;0;None;4.202304;5.171907;21.79426;0;-1.36144;0;0;0;
0.05576324;0;None;5.090689;5.202322;21.66325;0;-1.36144;0;0;0;
0.05563736;0;None;6.141788;5.136721;21.47072;0;-1.36144;0;0;0;
0.05585861;0;None;7.215393;4.909348;21.22622;0;-1.36144;0;0;0;
0.05559921;0;None;8.227597;4.631701;20.94203;0;-1.36144;0;0;0;
0.05540085;0;None;9.192419;4.521676;20.61655;0;-1.36144;0;0;0;
0.05598068;0;None;10.07618;4.493609;20.27408;0;-1.36144;0;0;0;
0.05571365;0;None;10.81347;4.443832;19.95585;0;-1.36144;0;0;0;
0.05583954;0;Orb (15);11.31346;4.444572;19.71442;0;-1.36144;0;0.9889403;0;
0.05548477;0;Orb (15);11.6278;4.404792;19.54481;0;-1.36144;0;0.9875259;0;
0.05558395;0;Orb (15);11.77357;4.359981;19.44822;0;-1.36144;0;0.986025;0;
0.05593872;0;Orb (15);11.74651;4.317589;19.43334;0;-1.36144;0;0.9844472;0;
0.0557518;0;Orb (15);11.62122;4.279912;19.46803;0;-1.36144;0;0.9828045;0;
0.05572891;0;Orb (15);11.48178;4.292442;19.50941;0;-1.36144;0;0.9810684;0;
0.0555191;0;Orb (15);11.32065;4.322405;19.56179;0;-1.36144;0;0.9792631;0;
0.05553436;0;Orb (15);11.17616;4.332022;19.60723;0;-1.36144;0;0.9773473;0;
0.05606079;0;Orb (15);11.06895;4.343812;19.63345;0;-1.36144;0;0.975408;0;
0.05573654;0;Orb (15);11.06673;4.416491;19.61392;0;-1.36144;0;0.973379;0;
0.05555344;0;Orb (15);11.38081;4.989255;19.44908;0;-1.36144;0;0.9723195;0;
0.05553055;0;None;12.19176;6.833302;18.91649;0;-1.36144;0;0.9723195;0;
0.05574799;0;None;13.18425;9.203398;18.01483;0;-1.36144;0;0.9723195;0;
0.05582809;0;None;14.35332;11.25651;16.80853;0;-1.36144;0;0.9723195;0;
0.05570221;0;None;15.47156;13.03685;15.42453;0;-1.36144;0;0.9723195;0;
0.05550385;0;None;16.41898;14.41151;14.08258;0;-1.36144;0;0.9723195;0;
0.05572128;0;None;17.18641;15.14533;13.0589;0;-1.36144;0;0.9723195;0;
0.05567169;0;Orb (6);17.78748;15.26624;12.47229;0;-1.36144;0;0.9745734;0;
0.0559082;0;Orb (6);18.26782;15.07625;12.14237;0;-1.36144;0;0.9712818;0;
0.05563354;0;Orb (6);18.62041;14.85981;11.92011;0;-1.36144;0;0.9678086;0;
0.05554962;0;Orb (6);18.83261;14.68386;11.81126;0;-1.36144;0;0.9641414;0;
0.05578232;0;Orb (6);18.8856;14.69318;11.7611;0;-1.36144;0;0.9603213;0;
0.05573273;0;Orb (6);18.89062;14.7167;11.7734;0;-1.36144;0;0.9563569;0;
0.05575943;0;Orb (6);18.85042;14.78583;11.80536;0;-1.36144;0;0.9522388;0;
0.05568314;0;Orb (6);18.88894;14.92684;11.6918;0;-1.36144;0;0.9479496;0;
0.05539703;0;Orb (6);19.23602;15.22812;11.07569;0;-1.36144;0;0.9457377;0;
0.05592346;0;None;19.92534;15.79534;9.713253;0;-1.36144;0;0.9457377;0;
0.05566406;0;None;20.82567;16.38106;7.732708;0;-1.36144;0;0.9457377;0;
