GazeTime;Region;Target;PosX;PosY;PosZ;PlayerPosX;PlayerPosY;PlayerPosZ;LightIntensity;Velocity
0.06222153;0;None;-22.54546;1.525752;-9.37474;0;-1.36144;0;0;0;
0.05625153;0;None;-22.58514;1.475673;-9.284986;0;-1.36144;0;0;0;
0.0556221;0;None;-22.64505;1.40398;-9.159753;0;-1.36144;0;0;0;
0.05582047;0;None;-22.72533;1.366662;-9.006743;0;-1.36144;0;0;0;
0.05613327;0;None;-22.80654;1.357458;-8.856791;0;-1.36144;0;0;0;
0.05570221;0;None;-22.89042;1.337734;-8.700344;0;-1.36144;0;0;0;
0.05552292;0;None;-22.99493;1.333754;-8.511842;0;-1.36144;0;0;0;
0.0556488;0;None;-23.10769;1.319581;-8.306034;0;-1.36144;0;0;0;
0.05652618;0;None;-23.22192;1.332407;-8.099686;0;-1.36144;0;0;0;
0.05477142;0;None;-23.34326;1.368549;-7.881979;0;-1.36144;0;0;0;
0.05590057;0;None;-23.46876;1.405437;-7.65171;0;-1.36144;0;0;0;
0.05565643;0;None;-23.58764;1.418754;-7.424726;0;-1.36144;0;0;0;
0.05556488;0;None;-23.70385;1.442309;-7.1991;0;-1.36144;0;0;0;
0.0558815;0;None;-23.81076;1.443586;-6.980574;0;-1.36144;0;0;0;
0.05565643;0;None;-23.90752;1.47036;-6.782638;0;-1.36144;0;0;0;
0.0556488;0;None;-23.99762;1.472225;-6.589446;0;-1.36144;0;0;0;
0.05557632;0;None;-24.08106;1.495283;-6.409392;0;-1.36144;0;0;0;
0.05573654;0;None;-24.15103;1.511607;-6.254676;0;-1.36144;0;0;0;
0.05593491;0;None;-24.20634;1.509683;-6.125998;0;-1.36144;0;0;0;
0.05567932;0;None;-24.25734;1.517297;-6.007214;0;-1.36144;0;0;0;
0.05562973;0;None;-24.30418;1.52383;-5.896299;0;-1.36144;0;0;0;
0.05546951;0;None;-24.35097;1.54516;-5.7875;0;-1.36144;0;0;0;
0.05593109;0;None;-24.40792;1.582233;-5.65598;0;-1.36144;0;0;0;
0.05571365;0;None;-24.4882;1.621204;-5.464168;0;-1.36144;0;0;0;
0.05566406;0;None;-24.58353;1.640023;-5.22577;0;-1.36144;0;0;0;
0.05545044;0;None;-24.69431;1.669067;-4.938674;0;-1.36144;0;0;0;
0.05598068;0;None;-24.83441;1.692627;-4.556444;0;-1.36144;0;0;0;
0.05568695;0;None;-24.96999;1.717701;-4.167319;0;-1.36144;0;0;0;
0.05564117;0;None;-25.12994;1.740351;-3.679981;0;-1.36144;0;0;0;
0.05559921;0;None;-25.28995;1.776866;-3.159924;0;-1.36144;0;0;0;
0.0555191;0;None;-25.41763;1.78404;-2.703791;0;-1.36144;0;0;0;
0.05595016;0;None;-25.49869;1.772994;-2.38908;0;-1.36144;0;0;0;
0.05571747;0;None;-25.55018;1.758262;-2.175964;0;-1.36144;0;0;0;
0.05556107;0;None;-25.60026;1.752634;-1.962427;0;-1.36144;0;0;0;
0.0557518;0;None;-25.63496;1.739534;-1.807542;0;-1.36144;0;0;0;
0.05556107;0;None;-25.65839;1.720744;-1.699986;0;-1.36144;0;0;0;
0.05598831;0;None;-25.6783;1.716093;-1.613225;0;-1.36144;0;0;0;
0.05540848;0;None;-25.7055;1.694247;-1.490062;0;-1.36144;0;0;0;
0.05580521;0;None;-25.72692;1.694108;-1.401679;0;-1.36144;0;0;0;
0.05545044;0;None;-25.74003;1.697293;-1.356282;0;-1.36144;0;0;0;
0.05577469;0;None;-25.74368;1.692452;-1.356716;0;-1.36144;0;0;0;
0.05598831;0;None;-25.74145;1.707969;-1.394266;0;-1.36144;0;0;0;
0.05545425;0;None;-25.7325;1.724241;-1.46331;0;-1.36144;0;0;0;
0.05583954;0;None;-25.72268;1.756643;-1.543553;0;-1.36144;0;0;0;
0.05548477;0;None;-25.71749;1.802134;-1.608142;0;-1.36144;0;0;0;
0.05580521;0;None;-25.71856;1.86251;-1.650761;0;-1.36144;0;0;0;
0.05582047;0;None;-25.72325;1.917157;-1.674188;0;-1.36144;0;0;0;
0.05569839;0;None;-25.7259;1.944237;-1.697168;0;-1.36144;0;0;0;
0.05559921;0;None;-25.72428;1.973826;-1.736275;0;-1.36144;0;0;0;
0.05558395;0;None;-25.71694;1.991461;-1.794984;0;-1.36144;0;0;0;
0.05576706;0;None;-25.70284;2.014121;-1.875542;0;-1.36144;0;0;0;
0.05564499;0;None;-25.6836;1.999679;-1.965541;0;-1.36144;0;0;0;
0.05578232;0;None;-25.66382;1.995251;-2.05638;0;-1.36144;0;0;0;
0.05558014;0;None;-25.64525;1.987948;-2.138762;0;-1.36144;0;0;0;
0.0555954;0;None;-25.62313;1.985197;-2.230523;0;-1.36144;0;0;0;
0.05596924;0;None;-25.59174;1.965494;-2.350746;0;-1.36144;0;0;0;
0.05570221;0;None;-25.54001;1.956618;-2.548386;0;-1.36144;0;0;0;
0.05559921;0;None;-25.45525;1.934023;-2.855789;0;-1.36144;0;0;0;
0.05554199;0;None;-25.35103;1.913794;-3.215249;0;-1.36144;0;0;0;
0.05585861;0;None;-25.24578;1.893847;-3.560545;0;-1.36144;0;0;0;
0.05579758;0;None;-25.15922;1.869492;-3.831078;0;-1.36144;0;0;0;
0.05570221;0;None;-25.09965;1.860584;-4.016556;0;-1.36144;0;0;0;
0.05570984;0;None;-25.05149;1.866725;-4.167213;0;-1.36144;0;0;0;
0.05546951;0;None;-25.00158;1.886646;-4.323304;0;-1.36144;0;0;0;
0.05583572;0;None;-24.9474;1.882652;-4.482396;0;-1.36144;0;0;0;
0.0556488;0;None;-24.89652;1.877602;-4.631114;0;-1.36144;0;0;0;
0.05584717;0;None;-24.84766;1.884558;-4.774778;0;-1.36144;0;0;0;
0.05539703;0;None;-24.79415;1.889542;-4.929876;0;-1.36144;0;0;0;
0.05574417;0;None;-24.72267;1.926183;-5.133286;0;-1.36144;0;0;0;
